no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
20,t***2,不怎么好喝,2015-3-1 19:49,0,1,0,0,0,0,1
21,1***莎,还可以，就是本来我想要的是西湖龙井结果发的另外一款，口感一般吧！,2015-2-26 19:15,0,1,0,1,0,0,1
22,黄***7,灰常好！茶泡出来清亮,2015-2-24 22:22,0,1,0,0,0,0,0
23,t***2,送人了不知道好不好,2015-2-24 10:11,0,0,0,0,0,0,0
24,f***8,不错，包装精美，物流给力,2015-2-16 22:34,1,0,0,0,1,0,0
25,l***8,茶叶挺好的！不碎     口感也还行！,2015-2-16 13:42,0,1,0,0,0,0,0
26,裴***0,不错的好茶，下次还来喔。,2015-2-16 7:14,0,1,0,0,0,0,0
27,j***4,还可以,2015-2-14 21:58,0,0,0,0,0,0,0
28,名***般,买来送人的 相信卢正浩的品质,2015-2-13 14:03,0,0,0,0,0,0,0
29,l***0,很纠结的一次购物，给我寄到别处去了。店家态度很好，重新发出给我。收到很满意,2015-2-13 9:42,0,0,0,1,1,0,1
30,n***3,东西不错，临近年末，快递蜗牛。店家，不要忘了返现！,2015-2-12 14:02,0,1,0,0,1,1,0
31,g***2,买来送人的 不知道味道怎么样 但包装还不错,2015-2-12 13:45,1,0,0,0,0,0,0
32,碧***l,挺好，过年送礼不错。快递挺好，包装完好无损。全五分,2015-2-12 13:12,1,0,0,0,1,0,0
33,t***4,看见很上档次，送礼应该还拿得出手,2015-2-11 22:37,0,0,0,0,0,0,0
34,t***3,给好评五星的 申请返现！！,2015-2-11 19:21,0,0,0,0,0,1,0
35,封***爪,好小一盒啊，不知口味怎样，郁闷的是居然把我的件漏发了，害我等了那么长时间，售后还是不错，积极处理，勉强给个好评吧,2015-2-11 18:46,0,0,0,1,1,0,1
36,a***1,非常好,2015-2-11 0:52,0,0,0,0,0,0,0
37,小***5,虽然买回来还没喝，但是包装看上去很不错，物流也很快，感觉很好。,2015-2-10 20:46,1,0,0,0,1,0,0
38,路***中,茶叶不错，卖家服务好！全5分！,2015-2-10 12:23,0,1,0,1,0,0,0
39,c***s,囗感不好,2015-2-10 11:43,0,1,0,0,0,0,1
40,嗜***已,送礼的，包装的还不错。,2016-4-28 11:58,1,0,0,0,0,0,0
41,c***王,包装很好，无破损，很满意,2016-2-3 8:58,1,0,0,0,0,0,0
42,s***n,ok.外观还可以。注重茶叶品质外观还可以再大气一点,2016-2-2 11:13,1,0,0,0,0,0,2
43,是***娆,就是感觉盒面挺小的、送人不够大气,2016-1-30 8:16,1,0,0,0,0,0,1
44,b***6,一直买卢正浩的龙井茶，非常好，全五分,2016-1-26 17:37,0,1,0,0,0,0,0
45,s***5,,2016-1-13 18:19,0,0,0,0,0,0,0
46,t***4,,2015-12-13 18:44,0,0,0,0,0,0,0
47,别***2,包装很好。送礼很适合。,2015-12-1 9:41,1,0,0,0,0,0,0
48,t***n,,2015-10-26 11:29,0,0,0,0,0,0,0
49,t***6,第二次购买了，非常不错，满意！,2015-10-12 11:32,0,1,0,0,0,0,0
50,j***2,发货很快，，我是冲着名气买的，，送人的。。以后还会再买。。我自己也尝尝。。,2015-9-27 20:36,0,0,0,0,1,0,0
51,春***人,不错 不错,2015-9-18 7:00,0,0,0,0,0,0,0
52,i***n,多次购买，非常不错。,2015-9-9 13:03,0,0,0,0,0,0,0
53,王***5,到家后打开包装，里面的盒子都烂掉了，根本无法送人，说实话，宝贝真的很让我失望，很少的像这么不成功，不值这么多钱啊，店家让我发照片，盒子都烂了，发照片有啥用，无法给好评，店家自己反省一下吧,2015-7-1 7:59,1,1,0,0,0,0,1
54,k***g,二级的茶叶品相还是差 一般般 包装倒是不错,2015-4-26 9:31,1,1,0,0,0,0,1
55,t***4,东西很好！包装的特别严实,2015-4-21 18:00,1,0,0,0,0,0,0
56,z***1,茶叶很好，自己喝是一种享受，送礼也很有面子，比在实体店便宜太多了！ 服务很好，很专业,2015-4-21 11:06,0,1,1,0,0,0,0
57,森***0,好,2015-4-19 17:26,0,0,0,0,0,0,0
58,t***8,很不错哟,2015-4-13 22:47,0,0,0,0,0,0,0
59,0***念,第一次购买，客服都很NICE，只是有点纠结没买到礼盒的新包装，不过旧包装也不错，好评，有需要还会继续来购物~~,2015-3-27 17:21,0,0,0,1,0,0,0
