no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
32,尹***物,味道很好，下次还会来的！,2016-4-13 7:23,0,1,0,0,0,0,0
33,z***2,发货很慢,2016-4-12 15:26,0,0,0,1,0,0,1
34,z***0,订了两款新茶来品尝，数量不多。但店家为了让买家早一点尝鲜，很贴心的分成了两次发货，时间只相隔一天。已经品尝了味道很好，值得购买。 发货快，物流迅速，好。,2016-4-11 16:13,0,1,0,1,1,0,0
35,果***0,雨前茶相比于明前茶耐泡一些，味道也厚实一些，价格便宜，值得购买，唯一不足的是碎渣挺多，有些影响整个茶的形象,2016-4-10 15:02,0,1,1,0,0,0,1
36,孤***桥,,2016-3-16 20:21,0,0,0,0,0,0,0
37,l***1,还是一如既往的好啊！还会再买哦！,2016-3-9 12:52,0,0,0,0,0,0,0
38,卿***4,可以吧,2016-1-25 10:39,0,0,0,0,0,0,0
39,我***8,很好 香味比较浓郁 挺耐泡的 很满意,2015-12-23 20:09,0,1,0,0,0,1,0
40,m***0,这款味道比较淡哦,2016-7-14 9:49,0,1,0,0,0,0,1
41,恋***檬,送人的，朋友说还不错，好评,2016-7-13 21:56,0,0,0,0,0,0,0
42,0***0,茶叶味道不错~好评,2016-7-12 22:39,0,1,0,0,0,0,0
43,何***安,别的不多说，就一个字，好。。。,2016-7-10 17:09,0,0,0,0,0,0,0
44,木***波,相信老品牌品质,2016-7-7 8:11,0,0,0,0,0,1,0
45,t***2,还不错，老爸很喜欢喝。快递中间出了差错，不过卖家给补发了ems特快，很不错感谢。,2016-7-1 1:13,0,1,0,0,1,0,0
46,b***i,不错包装很好，还送了礼品袋和杯子，很好，喝着也很好,2016-6-24 21:04,1,1,0,0,0,0,0
47,k***9,味道挺好的,2016-6-24 11:35,0,1,0,0,0,0,0
48,邹***雪,父亲节给爸爸买的，应该还好吧。,2016-6-23 13:57,0,0,0,0,0,0,0
49,t***2,包装不错，茶叶也不错，值得大家购买。,2016-6-21 12:34,1,1,0,0,0,0,0
50,c***h,包装不错，快递很快。茶还没喝&hellip;,2016-6-21 0:01,1,0,0,0,1,0,0
51,随***歌,滋味浓郁,2016-6-20 16:01,0,1,0,0,0,0,0
52,k***9,豆香浓浓的 是我喜欢的味道 茶汤清澈 耐泡,2016-6-15 14:52,0,1,0,0,0,0,0
53,孔***9,老顾客了,2016-6-13 13:43,0,0,0,0,0,0,0
54,一***6,相信品牌的力量，干茶香，茶汤香味纯正，有回甘。,2016-6-8 16:35,0,1,0,0,0,1,0
55,哲***9,看着不错，还没吃,2016-6-8 8:37,0,0,0,0,0,1,0
56,我***菲,买来送人的，包装精细，至于茶的味道嘛，就不做评价了。,2016-6-7 15:56,1,0,0,0,0,0,0
57,h***g,,2016-5-25 15:43,0,0,0,0,0,0,0
58,苑***民,还没喝 喝过以后在来评价,2016-5-12 21:57,0,0,0,0,0,0,2
59,h***g,,2016-5-10 21:50,0,0,0,0,0,0,0
