no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
138,大***8,包装倒是很好，标识齐全。但茶叶品质一般，梗子多，闻着倒是有新茶的香味，但叶子有黄有绿，很不整齐，貌似不像一级，倒像更低等级的，比在茶叶店买的同价位要差一些，各人各喜欢，给其他买家参考吧。,2015-4-12 15:47,1,1,0,0,0,0,1
139,吴***l,听说最近这个牌子茶挺火，买来一瓶送老公，老公说挺好的。就是有点碎，算是小遗憾吧。,2015-4-12 15:15,0,1,0,0,0,1,1
140,喝***乐,茶叶口感不错,2015-4-13 9:25,0,1,0,0,0,0,0
141,x***a,味道不错，口感好，确实是新茶,2015-4-13 9:20,0,1,0,0,0,0,0
142,w***r,非常清香，一直喝这个牌子的。,2015-4-13 9:09,0,1,0,0,0,0,0
143,x***o,一直买卢正浩家的茶叶，他家网店时间很长了，希望生意越做越大。,2015-4-13 9:06,0,0,0,0,0,1,0
144,y***l,很好！,2015-4-13 9:04,0,0,0,0,0,0,0
145,独***子,茶叶是新茶，口感很纯正，一如既往的好......,2015-4-13 8:57,0,1,0,0,0,0,0
146,银***爵,不错，一直购买得品牌，喜欢。,2015-4-13 8:43,0,0,0,0,0,1,0
147,雨***4,说实话，真不怎么样。像是新茶和陈茶掺在一起的，有点绿一点，有点黄一点。真是便宜没好货。,2015-4-13 8:12,0,0,0,0,0,1,1
148,b***y,不多说了，好评！买了N次了。 好,2015-4-13 8:11,0,0,0,0,0,0,0
149,桃***3,店家的服务一如既往的好，发货速度也比预计的快，更是贴心的送了小礼物，茶叶还可以，满意。,2015-4-13 8:03,0,1,0,1,0,1,0
150,t***7,还好了，就不知道口感怎么样。外观不如以前了。,2015-4-13 7:39,0,0,0,0,0,1,1
151,j***i,怎么说呢，茶叶真心差，卖家你能肯定是新茶吗。以前在杭州旅游时，临上车总有几个农民样的人兜售罐装茶叶，开始80元一罐，最后20元两罐，这样的茶叶还比这次买的 好点。也不想退货了，对卖家卢正浩的牌子很怀疑 ！！！！,2015-4-13 7:37,0,1,0,0,0,1,1
152,z***s,味道不错，超值。但不值他标的二百多块的原价。也就一百来块钱的水平，这个价格还行。,2015-4-13 4:57,0,1,1,0,0,0,1
153,天***可,茶叶很香，是新茶，泡起来很香，口味纯正，很好喝。,2015-4-12 23:16,0,1,0,0,0,0,0
154,l***u,味道不错，就是茶叶有点碎，量足,2015-4-12 22:24,0,1,0,0,0,0,1
155,四***4,送人了,2015-4-12 22:08,0,0,0,0,0,0,2
156,雨***8,宝贝收到了，很不错的新茶，香味扑鼻，很浓郁的味道，很满意，很喜欢，而且是又一次来买了。,2015-4-12 21:52,0,1,0,0,0,0,0
157,w***7,不错，好评！以后还会光顾的。,2015-4-12 21:47,0,0,0,0,0,0,0
158,狂***8,很好哟 划算,2015-4-12 21:42,0,0,1,0,0,0,0
159,j***1,此款雨前茶是聚划算买的，茶叶打开喝了是今年的新茶，口感还好，香味也可以，回甘不明显，可以泡三泡，但茶叶与描述差距太大，此茶单叶多，茶梗多，本品描述的是比普通一级叶片更细秀，我是没感觉出来，凭经验也就是三级茶，希望卖家能如实描述，毕竟这个价位也买不到多好的茶，做口粮茶也不错，总体满意。,2015-4-12 20:58,0,1,0,0,0,1,1
160,2***f,非常好的雨前龙井，卢正浩喝了几年一直没有换品牌，味道最适合我！,2015-4-13 13:45,0,0,0,0,0,1,0
161,l***g,茶叶鲜、香，而且价格实惠。非常不错。,2015-4-13 13:35,0,1,1,0,0,0,0
162,l***7,品尝后才来评，茶叶很好、颜色味道纯正，口感好,2015-4-13 13:32,0,1,0,0,0,0,0
163,r***f,茶叶品质很好，很新，味道清新，香气浓郁，包装精美。,2015-4-13 13:28,1,1,0,0,0,0,0
164,h***8,真心好喝，新茶。 正牌卢正浩， 好喝。 5分。 还会再来的。,2015-4-13 13:21,0,1,0,0,0,1,0
165,李***8,茶叶很好，价廉物美，已经买了好多次，信得过。 服务很好，到位,2015-4-13 13:12,0,1,1,1,0,0,0
166,快***淘,聚划算买的，74，不贵。可以。,2015-4-13 13:05,0,0,1,0,0,1,0
167,t***1,还好，挺满意的，物有所值，不过标价有点虚，,2015-4-13 12:48,0,0,1,0,0,0,0
168,y***5,茶很好，一次买了十二包，以多次买。,2015-4-13 12:27,0,1,0,0,0,0,0
169,明***旅,买到就喝了！味道很好，正品是明前茶叶，准备15日0.00再抢2个特级的喝喝！ 卖家态度很好！以后常来。。。,2015-4-13 12:26,0,1,0,1,0,1,0
170,苹***g,非常不错，很喜欢！,2015-4-13 12:26,0,0,0,0,0,0,0
171,j***8,不错！一直买他们家的茶叶的。,2015-4-13 12:11,0,0,0,0,0,0,0
172,t***6,包装严密，茶叶性价比高，新茶叶清香回甘。,2015-4-13 11:35,1,1,1,0,0,0,0
173,w***g,很好 很好,2015-4-13 11:28,0,0,0,0,0,0,0
174,l***3,还行吧，只能说和这个价格差不多，茶叶有点碎，茶梗有点多，但是是新茶挺香的。,2015-4-13 11:23,0,1,1,0,0,0,1
175,s***5,新茶，好喝，浓郁味道,2015-4-13 11:10,0,1,0,0,0,0,0
176,电***特,好茶 味道好 肯定是一级  100分,2015-4-13 10:20,0,1,0,0,0,0,0
177,l***4,茶叶很香，汤色碧绿，味道也很不错，就是茶梗太多了些。,2015-4-13 9:58,0,1,0,0,0,0,1
178,小***铺,茶叶香气、汤色、口品都不错，包装罐也非常雅致，唯一美中不足的，是叶片的整体卖相不够工整。  整体而言对得起这个价格。好评。,2015-4-13 9:57,1,1,1,0,0,0,1
179,q***3,新茶，清新、回甘、味香，三泡后味稍微淡，与老E包装的比起来味淡，总的还可以，多年以来一直喝卢正浩，继续关注，好评5分。,2015-4-13 9:35,0,1,0,0,0,1,0
180,骑***猪,味道不错,2015-4-13 19:51,0,1,0,0,0,0,0
181,宁***8,送给朋友的，他说不错 服务态度,2015-4-13 19:34,0,0,0,0,0,0,2
182,z***0,不错 老爸很喜欢喝,2015-4-13 19:19,0,0,0,0,0,0,0
183,旅***3,这次发货出乎意料的慢，茶叶还没开封喝，相信卢正浩的，应该错不了。,2015-4-13 19:07,0,0,0,1,0,1,1
184,麻***进,还可以，喝着，挺自然,2015-4-13 18:39,0,1,0,0,0,0,0
185,y***0,茶梗有点多，不像一级的。,2015-4-13 18:23,0,1,0,0,0,0,1
186,f***o,香气挺足，口感沒有特級的好喝，但回甘一點都不輸給特級的，只是感覺茶葉比較碎。總得來說性價比挺高，滿意。,2015-4-13 17:20,0,1,1,0,0,0,1
187,晕***5,茶梗多，茶叶碎，这是一级茶吗，这不是砸卢正浩的牌子吗，虚假宣传挣亏心钱，开包了，我就不退了，吃亏是福吧。,2015-4-13 17:12,0,1,0,0,0,1,1
188,蚂***气,第3次来了 还是一如既往的好 满意,2015-4-13 16:57,0,0,0,0,0,0,0
189,s***q,味道可以，但有杂质，有点碎。,2015-4-13 16:57,0,1,0,0,0,0,1
190,李***斌,发货速度很快，茶叶新鲜，新茶没问题，香味不错，这个价超值了。,2015-4-13 16:56,0,1,1,1,0,0,0
191,f***6,正品新茶，口感很好,2015-4-13 16:37,0,1,0,0,0,0,0
192,c***5,新茶清香，包装很好，喝起来还行。但是碎茶多，叶片大，茶梗多，不像一级茶,2015-4-13 16:36,1,1,0,0,0,0,1
193,m***7,适合自己喝，非常好。,2015-4-13 16:07,0,0,0,0,0,0,0
194,w***2,帮老公买的，味道不错哦，很香，包装也好看，喝完了再买。,2015-4-13 14:52,1,1,0,0,0,0,0
195,b***g,茶叶是很不错的，相当划算就是物流慢，因为是聚划算估计人多所以冲着茶叶不错全部好评 服务也不错,2015-4-13 14:30,0,1,1,1,1,1,1
196,空***世,老客户了 一直就在他家买龙井 必须好评了 要是买4罐分开买就好了 哎 好评了,2015-4-13 14:19,0,0,0,0,0,1,1
197,k***吕,包装很正，还没开袋，待尝后来评。,2015-4-13 14:14,1,0,0,0,0,0,0
198,i***e,新茶口感很不错，好喝。以后还会买～,2015-4-13 14:13,0,1,0,0,0,0,0
199,l***8,茶鲜，味正。,2015-4-13 13:52,0,1,0,0,0,0,0
200,汪***君,口感很好！叶片比较整齐，但有少于碎片，总的来说比较划算,2015-4-14 8:20,0,1,1,0,0,0,1
201,x***3,非常不错，的确是新茶，喝起来真香，店家信誉好，服务优，非常的贴心，谢谢店家，给好评,2015-4-14 8:12,0,1,0,1,0,0,0
202,海***鸥,是新茶很不错，质量很好。值得推荐。经济实惠,2015-4-14 6:53,0,1,1,0,0,0,0
203,缪***o,还行吧！对得起这个价格，但也别指望太好。,2015-4-14 1:52,0,1,1,0,0,0,0
204,秋***r,是新茶，香气和口感挺好。,2015-4-14 0:53,0,1,0,0,0,0,0
205,购***天,清香，这个价位值得了,2015-4-14 0:26,0,1,1,0,0,0,0
206,贝***蒂,是明前的茶，茶毛少，但不是很饱满，茶梗有点多，比较碎。冲泡了一杯，香气浓郁，微甘，不耐冲泡，自己泡着喝还行。在明前茶中还是挺好的，这个价格还是略了点。,2015-4-13 23:49,0,0,1,0,0,1,1
207,w***8,味道正宗，茶香味浓，不错，价格合适，还会购买。,2015-4-13 22:51,0,1,0,0,0,0,0
208,若***妈,果然有点碎，一分价钱一分货,2015-4-13 22:45,0,1,1,0,0,0,1
209,仰***狸,茶不好看，味道将就,2015-4-13 22:45,0,1,0,0,0,0,1
210,啊***哟,茶叶不错，包装的也很扎实，喝完会再买一罐特级的对比下看看~~~~~~~夹扣颜色不错，很喜欢~~~~,2015-4-13 22:44,1,1,0,0,0,0,0
211,小***猪,一般般，不是很香。,2015-4-13 22:36,0,1,0,0,0,0,1
212,b***9,好茶，新鲜味甘。,2015-4-13 22:30,0,1,0,0,0,0,0
213,红***6,一如既往的好，口感很正宗，新茶，包装仔细，物流也很快，强烈推荐购买，以后还会来的。 客服很好,2015-4-13 22:19,1,1,0,0,1,0,0
214,j***3,包装精致，打开后清香扑鼻，应该是新茶，口感不错，略碎，总体来说，物超所值。 好,2015-4-13 21:19,1,1,0,0,0,0,1
215,蓝***鱼,宝贝收到了，包装物流都给力，全5分,2015-4-13 21:02,1,0,0,0,1,0,0
216,z***8,东西很好，茶叶新鲜,2015-4-13 20:20,0,1,0,0,0,0,0
217,s***s,茶叶很清香，是今年的新茶，口感不错，性价比可以。 服务很好,2015-4-13 20:15,0,1,1,1,0,0,0
218,d***1,茶叶是新茶，都是大叶子和梗，不符合雨前一级的标准。,2015-4-13 19:57,0,1,0,0,0,1,1
219,d***y,送货及时，但还没有喝，喝完再追加评论。,2015-4-13 19:56,0,0,0,0,1,0,0
220,y***a,茶叶味道不错。,2015-4-14 15:57,0,1,0,0,0,0,0
221,m***e,正品，但不会鉴别，喝完一壶基本没味了~~,2015-4-14 15:52,0,1,0,0,0,1,1
222,g***d,不错的商品，已经购买过多次。,2015-4-14 15:28,0,0,0,0,0,0,0
223,了***有,味道很浓，有去年在你家买的还没喝完，比起来香味确实不一样啊！满意！,2015-4-14 15:07,0,1,0,0,0,0,0
224,h***1,货已收到，没喝，前面的特级喝过了，一般般而已，吹的成分较多  ！不过这个价格，不能幻想买到极品撒,2015-4-14 14:59,0,1,1,0,0,0,1
225,l***1,性价比很高，味道清香，喜欢,2015-4-14 14:38,0,1,1,0,0,0,0
226,g***8,物有所值,2015-4-14 13:53,0,1,0,0,0,0,0
227,贺***1,包装很好 发货也快 我不懂茶叶 但闻起来很香看上去也很漂亮 喝着也不发涩 非常喜欢,2015-4-14 13:44,1,0,0,0,0,0,0
228,全***了,茶叶不错 下次 还来,2015-4-14 13:41,0,1,0,0,0,0,0
229,f***8,还不错哦，汤色清,2015-4-14 11:52,0,1,0,0,0,0,0
230,l***a,这个价格还是不错的茶 发货快,2015-4-14 11:30,0,0,1,1,0,0,0
231,t***3,不错，喜欢的口感！,2015-4-14 11:24,0,1,0,0,0,0,0
232,昆***8,真是不错的茶，口感很好，沁人心脾！,2015-4-14 11:17,0,1,0,0,0,0,0
