no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
83,h***7,还可以吧 送的茶具上面有个小点点,2015-9-29 12:03,0,0,0,0,0,1,1
84,w***t,茶叶真心不错，附带的茶具套比想象的精致，一次愉快的购物！祝生意兴隆,2015-9-29 9:47,0,0,0,0,0,1,0
85,b***g,茶叶还不错 尝了龙井 感觉挺不错 其它几种还没试 喝过再评价,2015-9-29 8:40,0,1,0,0,0,0,0
86,x***1,还没喝，打开包装看了一下，还不错,2015-9-29 7:24,1,0,0,0,0,0,0
87,文***淘,全五好评，卢正浩的茶买了不是一次了，茶的质量向来都是很棒的，这次打算送老爸~感觉各种茶都有了，让他都尝尝，等喝了再追评。不过这个最大的优点是茶盘，最大的缺点也是茶盘，因为茶盘真是味道超级大！而且居然还有小小的霉斑（不知道是不是，看着挺像）&hellip;&hellip;你们刷的到底是什么漆啊，吸着甲醛喝得下这么好的茶么？岂不是影响品茶心情？,2015-9-28 19:18,0,1,0,0,0,1,1
88,l***7,很不错的茶 以后还来哦 很好,2015-9-28 15:14,0,0,0,0,0,0,0
89,k***m,茶叶还没喝，先好评吧,2015-9-28 14:50,0,0,0,0,0,0,0
90,2***x,还没有喝，赠品小壶盖子质量有瑕疵，有根杠。总体满意。5星。包装不错。 服务不错。,2015-9-28 13:55,0,0,0,0,0,1,0
91,小***6,杭州卢正浩茶太好喝了，呵呵哈哈哈！！！,2015-9-28 12:50,0,1,0,0,0,0,0
92,l***y,包装很漂亮，很适合送礼的。收到也完好无损，下次还会选择。,2015-9-28 12:46,1,0,0,0,1,0,0
93,d***9,挺好的,2015-9-28 10:01,0,0,0,0,0,0,0
94,李***8,物流快，包装好看,2015-9-28 9:17,1,0,0,0,1,0,0
95,毓***箱,昨天收到了，朋友说很喜欢，小壶很精致，茶叶味道也不错。,2015-9-28 9:15,0,1,0,0,0,1,0
96,s***8,蛮好的！,2015-9-27 23:14,0,0,0,0,0,0,0
97,活***霸,非常棒的送人礼物,2015-9-27 18:19,0,0,0,0,0,0,0
98,n***o,真不错,2015-9-27 16:46,0,0,0,0,0,0,0
99,橙***果,好 好,2015-9-27 11:15,0,0,0,0,0,0,0
100,y***唱,,2015-10-4 14:46,0,0,0,0,0,0,0
101,锄***8,东西很好，挺满意的。,2015-10-4 8:53,0,0,0,0,0,0,0
102,蓝***b,一直在这家买茶，相当不错！,2015-10-3 22:39,0,0,0,0,0,0,0
103,5***6,很不错，设计的很好，盒子正好是个茶盘。。。,2015-10-3 20:40,0,0,0,0,0,1,0
104,l***0,一如既往的好,2015-10-3 15:30,0,0,0,0,0,0,0
105,f***5,好小呀，准备送人，最后自己留着,2015-10-3 11:22,0,0,0,0,0,0,0
106,一***9,不错,2015-10-2 22:57,0,0,0,0,0,0,0
107,此***搭,老客户了四种茶都韵味无穷而且送了精美的茶具套装很划算希望多做这种活动,2015-10-2 18:29,0,0,1,0,0,1,0
108,a***2,买来送人的，很划算，四种茶代木盒和茶具，就是下手晚了点，要是能趁着前段时间店庆就好了~ 服务很好~,2015-10-2 18:12,0,0,1,1,0,0,0
109,王***晶,送人很好！,2015-10-2 12:12,0,0,0,0,0,0,0
110,t***9,还不错，包装很上档次，是送礼的佳品,2015-10-2 10:21,1,0,0,0,0,0,0
111,c***2,还不错。送人也体面。。,2015-10-2 10:08,1,0,0,0,0,0,0
112,t***2,第二次买了，很满意,2015-10-1 14:35,0,0,0,0,0,0,0
113,z***5,东西很不错，送给老爸的，茶叶还没喝，送的壶挺别致的,2015-10-1 11:39,0,0,0,0,0,0,0
114,芳***华,不错,2015-10-1 9:35,0,0,0,0,0,0,0
115,灵***8,这个包装挺精致，不过盒子很小,2015-10-1 8:47,1,0,0,0,0,1,1
116,吴***9,瓷太粗糙,2015-10-1 8:35,0,0,0,0,0,1,1
117,m***3,一套4种茶挺实惠的，包装好，服务态度也不错，送的茶壶也很好看！,2015-9-30 19:01,1,0,1,1,0,1,0
118,风***7,可以说物超所值，性价比很好，品尝到不同种类茶的味道，很满意，包装很好，赠送的小壶很萌，很喜欢。 是该店老主顾了，店家态度一如既往的好，物流也超快，赞。,2015-9-30 15:52,1,1,1,0,0,1,0
119,t***7,赠品设计还不错，茶品性价比待提高，也算还可以,2015-9-29 23:28,0,0,1,0,0,1,0
120,湘***竹,可以吧！气味有些大,2015-10-8 11:10,0,1,0,0,0,0,0
121,九***水,茶叶没喝，送人了，就是包装太小巧了些。 发货及时,2015-10-8 8:24,1,0,0,1,0,0,1
122,l***0,棒棒的,2015-10-7 23:20,0,0,0,0,0,0,0
123,v***1,不错,2015-10-7 21:10,0,0,0,0,0,0,0
124,c***9,很不错,2015-10-7 18:39,0,0,0,0,0,0,0
125,c***9,,2015-10-7 14:09,0,0,0,0,0,0,0
126,f***0,看上去不错，老爸还没喝，希望他满意，送的小壶很可爱,2015-10-7 9:34,0,0,0,0,0,1,0
127,寻***开,很好很满意,2015-10-6 18:11,0,0,0,0,0,0,0
128,花***博,茶叶还没喝送的荼具挺好，就是杯子只有两个，要是四个就好了。物浇挺快三天就到了,2015-10-6 12:03,0,0,0,0,1,1,1
129,成***0,卢正浩的茶叶真的是很好，这次搞活动还送的茶壶也很实用，包装也很好.赞个,2015-10-6 10:40,1,0,0,0,0,1,0
130,记***购,很喜欢你们家的龙井茶 好喝,2015-10-6 9:02,0,1,0,0,0,0,0
131,李***6,还没喝，看起来还不错,2015-10-5 14:40,0,0,0,0,0,1,0
132,树***0,挺好的，送人的，,2015-10-5 14:01,0,0,0,0,0,0,0
133,小***3,宝贝收到，赠送的茶具小巧可爱，发货快，包装很好茶具没碎。十分满意。,2015-10-5 11:44,1,0,0,1,1,1,0
134,三***羽,一直关注这个品牌，老在首页做广告，也不知道质量怎么样，正好上月去了杭州旅游，去茶山的路上看到他家的茶山，市区也有专卖店，应该是不错的品牌，就买了试试，首先茶是没得说的，开袋一股清香扑鼻而来，好茶！送的茶壶盖烂了，联系客服慕青，态度很好，服务很到位，立马重新发了来，这样的店家对客户的诉求这么重视的买着放心，以后买茶就他家了,2015-10-5 11:32,0,1,0,1,0,1,1
135,w***5,送礼很好,2015-10-5 10:56,0,0,0,0,0,0,0
136,w***5,送客户，很满意!,2015-10-5 10:52,0,0,0,0,0,0,0
137,h***e,还行,2015-10-5 0:40,0,0,0,0,0,0,0
138,j***3,宝贝收到，第二次在这里买了，茶叶还没喝，给好评,2015-10-4 20:57,0,0,0,0,0,0,2
139,胡***8,还行。茶具有点小，茶盘气味重,2015-10-4 20:50,0,0,0,0,0,1,1
140,y***0,很精致的礼盒，太喜欢了，送的茶壶也很别致，值得推荐噢。,2015-10-10 16:58,0,0,0,0,0,1,0
141,t***8,送人的，不知道口感怎样，拿到的时候盒子的封口都破损了，有点失落。比想象的要小，不过很精美，装茶叶的盒子很喜欢，送的茶具也很精致。口感好会再来。,2015-10-10 16:43,1,0,0,0,0,1,1
142,张***5,宝贝很喜欢，第二次在这买茶叶了，送的礼物很喜欢。,2015-10-10 13:24,0,0,0,0,0,1,0
143,y***9,帮同事买的，还不错包装很上档次,2015-10-10 12:27,1,0,0,0,0,0,0
144,t***8,,2015-10-10 11:05,0,0,0,0,0,0,0
145,木***l,爸爸说好,2015-10-9 21:40,0,0,0,0,0,0,0
146,小***2,物流超快，收到产品包装质量很好，今晚喝了碧螺春，爸爸很喜欢，茶叶清香浓厚，但是我还是不喜欢苦味耶，哈哈，其他的还没有打开，喝了之后再来追评。,2015-10-9 20:24,1,1,0,0,1,0,1
147,t***r,发货神速！,2015-10-9 19:10,0,0,0,1,0,0,0
148,平***辉,《微评》茶叶一如既往的好！活动一如既往的搞！心情一如既往的糟！真是天天有活动，全年不断线。 全五分！,2015-10-9 15:10,0,1,1,0,0,0,1
149,h***9,,2015-10-9 14:42,0,0,0,0,0,0,0
150,青***s,很好   包装很漂亮?,2015-10-9 14:34,1,0,0,0,0,0,0
151,孙***s,物流很快，看上去很上档次，口感老爸吃过后再评论，感觉应该很不错。送的小壶和杯子很漂亮，店家用心了。,2015-10-9 10:57,0,1,0,0,1,1,0
152,尚***8,很好。,2015-10-9 9:06,0,0,0,0,0,0,0
153,y***9,茶盘漏水，红茶、龙井，味道一般不值这个价，另外两种茶还没拆开品尝，以后不会再买了,2015-10-9 6:50,0,1,1,0,0,1,1
154,小***扣,几次购买了&hellip;茶叶不错&hellip;送的茶壶好瑕疵啊&hellip;,2015-10-8 21:58,0,1,0,0,0,1,0
155,买***外,先喝的梅红，另外还送了几包试喝茶。。老板有心了，茶壶很Q茶叶很香,2015-10-8 19:52,0,1,0,0,0,1,0
156,于***8,茶叶很好 壶很漂亮 谢谢 南无阿弥陀佛,2015-10-8 16:01,0,1,0,0,0,1,0
157,t***7,送的竹壳怎么不错,2015-10-8 15:37,0,0,0,0,0,1,0
158,螃***条,快递给力啊，还没喝,2015-10-8 15:01,0,0,0,0,1,0,0
159,d***e,没喝先给5星，好不好品尝完再追评,2015-10-8 14:19,0,0,0,0,0,0,2
160,t***u,纯粹是为了茶盘和小壶而来。。。。再加上四种不同的茶，好玩，有趣。绿茶叶还行的，一级足够好喝了，碧螺春让我眼前一亮，回味无穷。就是虎红太一般般，级别低了口味差很多。甚至远不是140块一斤的正山小种的对手，差远了。工艺仍需要改进。,2015-10-19 23:45,0,1,1,0,0,1,1
161,魅***6,送人的包装完好，很愉快的一次购物,2015-10-19 20:17,1,0,0,0,0,0,0
162,t***8,好评,2015-10-19 19:09,0,0,0,0,0,0,0
163,y***0,创意十足 美观使用 茶叶一级棒！,2015-10-19 10:14,0,0,0,0,0,1,0
164,周***1,刚刚收到      红茶的口感不错其它还没有品赏待定,2015-10-18 17:06,0,0,0,0,0,0,0
165,t***6,快递大哥辛苦了！服务态度好，东西很喜欢，物超所值！,2015-10-17 23:49,0,0,1,1,1,0,0
166,告***8,很精致，快递也挺好,2015-10-17 19:19,0,0,0,0,1,0,0
167,s***r,收到还没喝呢，先给个好评，木质盒子太棒了！！喜欢,2015-10-17 18:26,0,0,0,0,0,1,0
168,l***q,茶还没喝。送的东西就已经值了。,2015-10-17 13:29,0,0,0,0,0,1,0
169,z***l,不错的一次购物,2015-10-17 0:21,0,0,0,0,0,0,0
170,z***7,,2015-10-16 17:20,0,0,0,0,0,0,0
171,t***1,等喝了再来评价，先好评！,2015-10-16 13:22,0,0,0,0,0,0,0
172,蟋***3,不错的却不错，好评。,2015-10-16 11:46,0,0,0,0,0,0,0
173,l***n,上次老公买了你家的茶叶送给我，自我感觉味道不错，这次偷偷买了，还他一个人情。,2015-10-15 22:39,0,1,0,0,0,0,0
174,a***0,还没有品尝 包装不错,2015-10-14 8:36,1,0,0,0,0,0,0
175,t***8,物流挺快，包装很好，味道也不错，送的差距很漂亮,2015-10-12 19:35,1,1,0,0,1,1,0
176,茶***0,茶叶倒是不需要评价，因为一直就买卢正浩。不过一个盒子里装四种茶叶倒是需要表扬和肯定。长时间喝一种茶换换口味谁说不好？茶具茶盘想的很周到，如果让茶盘的味道小一点会更好。 好的产品需要优秀的人才去推广销售，推广销售需要知识，耐心，和技巧，本店的客服好像是叫慕青。确实很敬业，我原本是想看看，在慕青同学的感染下，感觉不买实在是对不起自己，人生一世，确实需要对自己好一点。,2015-10-12 9:27,0,0,0,1,0,1,0
177,s***2,"好大的一个包装，非常满意,送人好有面子.在你家买茶也不是一次两次了，下次能送个礼品吗，不要显得太生份",2015-10-11 19:32,1,0,0,0,0,1,0
178,路***3,没拆开喝，送人的。不过看包装还不错，给好评先。,2015-10-10 22:03,1,0,0,0,0,0,0
179,y***1,上次买了龙井，觉得挺好，这次买了这个，4种茶都有了，茶具虽然是送的，若能改进下外观就更完美了。,2015-10-10 19:30,0,0,0,0,0,1,1
180,鸿***少,我是一个茶迷，刚品尝了一下，品质没有宣传的那么好，属于中下级品质！单从龙井的型来看，一芽三叶很少，几乎都是单片叶！,2015-10-30 20:54,0,1,0,0,0,0,1
181,s***7,,2015-10-30 17:26,0,0,0,0,0,0,0
182,r***2,茶叶一般，壶比想象中质量好，样子也不错。,2015-10-30 10:26,0,1,0,0,0,1,1
183,癫***咪,还没喝，看着挺好？,2015-10-29 19:31,0,0,0,0,0,1,0
184,偉***w,很好，送国外朋友的，包装很精美，四种茶叶也很赞，希望茶具寄过去不会碎掉。,2015-10-29 18:40,1,0,0,0,0,1,0
185,h***t,很好的宝贝！,2015-10-29 15:57,0,1,0,0,0,0,0
186,水***元,前些天去苏杭州旅游回来的时候想给朋友们买点当地特产，比对好几个店铺最后选中这家杭州老字号买了四种茶叶，客服服务非常热情，赠品也很精致，朋友们喝过之后都说茶叶不错，淘宝购物字数最多的好评给你们了,2015-10-29 15:48,0,0,0,1,0,1,0
187,z***1,茶叶还可以，但是三四泡后味道就淡了，送的小壶也有瑕疵！！！特别感谢客服贡羽，很细心也很耐心！,2015-10-28 18:35,0,1,0,1,0,1,1
188,y***4,货已到多天，由于前段时间漏发了一个杯子一直没有评价，经过店铺客服&ldquo;慕青&rdquo;的帮助已顺利完成补发，谢谢。慕青服务员棒棒哒！！！,2015-10-27 19:57,0,0,0,1,0,0,1
189,嘟***3,小小的，盒子好小，茶具好小。,2015-10-27 19:21,0,0,0,0,0,1,1
190,爱***动,红茶喝着可以，，其他的一般吧必定一分钱一分货,2015-10-25 13:39,0,1,1,0,0,0,0
191,穿***默,不错的，第一次购买，以后还会再来的 很不错,2015-10-24 10:08,0,0,0,0,0,0,0
192,s***5,good,2015-10-23 22:05,0,0,0,0,0,0,0
193,赵***颖,很满意！,2015-10-23 21:16,0,0,0,0,0,0,0
194,恋***设,送人的，快递速度快包装很上档次。,2015-10-22 18:55,1,0,0,0,1,0,0
195,d***5,老用户了，比较喜欢这个包装。就买了。 还可以。,2015-10-22 10:06,1,0,0,0,0,0,0
196,l***7,弟二次买，是帮朋友买的，卖家服务挺好，物流也挺快，赞一个,2015-10-21 16:39,0,0,0,1,1,0,0
197,j***i,不错！送的茶具很漂亮,2015-10-20 22:55,0,0,0,0,0,1,0
198,自***5,很好，盒子和茶壶不错。,2015-10-20 17:14,0,0,0,0,0,1,0
199,a***7,不错，还有赠品,2015-10-20 7:56,0,0,0,0,0,1,0
200,曲***6,不错 用的100元卷 很值,2015-11-14 11:51,0,0,1,0,0,0,0
201,c***8,送人的！只是不知道人家喜不喜欢？！&hellip;&hellip;,2015-11-13 23:33,0,0,0,0,0,0,2
202,钢***5,,2015-11-13 16:45,0,0,0,0,0,0,0
203,小***1,还没仔细看，小小的一盒，挺好看的，晚上回家拆开看看。,2015-11-13 13:36,1,0,0,0,0,0,1
204,m***5,很好，买了很多次，这次价格应该是最便宜了，很好喝，客服旗灵很好&hellip;,2015-11-13 11:21,0,0,1,1,0,0,0
205,m***i,发货快，物流也很快，包装厚实精美，送的壶也很精致，木头盒子稍微有点毛刺，要是里面的茶叶都是铁盒子包装就更好了。,2015-11-12 18:41,1,0,1,1,1,1,1
206,x***5,东西不,2015-11-11 22:11,0,0,0,0,0,0,2
207,x***r,已经第n次来这里购买茶叶了，产品一如既往地没有让我失望，在这里还要特别为旗灵和小卢两位客服的服务态度和专业点赞，以后会再来光顾，强烈推荐。,2015-11-11 18:32,0,1,0,1,0,0,0
208,天***仙,茶叶一般，没有介绍的好,2015-11-10 8:22,0,1,0,0,0,0,1
209,凯***爵,不错 ，送人很精致,2015-11-9 13:10,1,0,0,0,0,0,0
210,h***8,喝过再评。,2015-11-6 9:41,0,0,0,0,0,0,2
211,l***s,还只喝了白茶，可以的,2015-11-6 0:11,0,1,0,0,0,0,0
212,乐***7,东西不错,2015-11-4 14:59,0,1,0,0,0,0,0
213,s***7,盒子看上去有点小气，其他的都可以。,2015-11-4 10:39,1,0,0,0,0,0,1
214,s***s,第二次购买 好,2015-11-3 23:48,0,0,0,0,0,0,0
215,s***s,老顾客，不错，小壶非常有意思 5分,2015-11-3 23:47,0,0,0,0,0,1,0
216,舞***b,喜欢小茶具哈哈,2015-11-3 19:23,0,0,0,0,0,1,0
217,f***1,茶我不懂，但包装还是很不错的。,2015-11-3 12:17,1,0,0,0,0,0,0
218,m***4,出了梅红别的都挺好，可能是我喝不惯,2015-11-2 23:28,0,1,0,0,0,0,1
219,白***0,好，不错,2015-11-2 15:58,0,0,0,0,0,0,0
220,王***5,还没喝，包装很上档次，送的礼物也非常精致。,2015-11-17 23:12,1,0,0,0,0,1,0
221,z***7,还行吧，感觉也就值一百多的茶叶,2015-11-17 20:45,0,1,1,0,0,0,1
222,s***4,很不错的茶叶，服务好，发货快，值得信赖！我是老顾客了 认真细致,2015-11-17 16:05,0,1,0,1,0,0,0
223,l***s,四绝赠品只送了一套，我送人的啊，赠品不嫌多呀！老客了你们还这么坑啊。。。,2015-11-17 14:47,0,0,0,0,0,1,1
224,一***志,产品很好，客服小虎的服务更好,2015-11-17 12:15,0,1,0,1,0,0,0
225,冯***7,好用,2015-11-17 9:35,0,0,0,0,0,0,0
226,s***2,准备送人的,2015-11-17 9:28,0,0,0,0,0,0,0
227,a***4,好评,2015-11-16 21:43,0,0,0,0,0,0,0
228,x***i,小礼盒精致，送的小壶漂亮，茶叶没喝,2015-11-16 20:54,1,0,0,0,0,1,0
229,w***g,很好,2015-11-16 19:00,0,0,0,0,0,0,0
230,冬***0,包装很漂亮，茶还没有品尝。,2015-11-16 17:41,1,0,0,0,0,0,0
231,王***2,挺好，就是感觉有点小，不过包装很棒，很上档次,2015-11-16 12:57,1,0,0,0,0,1,1
232,b***i,口感不错，还送了礼品，龙井的口感最好,2015-11-16 11:50,0,1,0,0,0,1,0
233,e***p,好袖珍呀，尤其是壶，感觉像过家家,2015-11-15 22:24,0,0,0,0,0,1,1
234,j***e,第二次购买这款礼盒了。因为我想要够四个小杯。呵呵！  茶叶我还是比较喜欢绿茶，尤其是西湖龙井！红茶就先放着吧。  卢正浩的老顾客了。一直都会是！  青山不改，绿水长流！ 很不错,2015-11-15 13:28,0,1,0,0,0,1,0
235,g***f,还不错！,2015-11-14 20:10,0,0,0,0,0,0,0
236,暗***奕,送家人的，包装不错。买了9件，只送了一套茶具。,2015-11-14 18:13,1,0,0,0,0,1,1
237,h***2,非常不错，香茶的味道，好舒服啊,2015-11-14 17:56,0,1,0,0,0,0,0
238,一***明,茶还没喝，相信店家的品质！送的茶具蛮漂亮的，谢谢,2015-11-14 17:34,0,0,0,0,0,1,0
239,g***4,"贡羽服务不错哦,物流超快，收到产品包装质量很好，送的壶也很精致，感谢卖家送的礼品 很满意",2015-11-14 17:06,0,1,0,1,1,1,0
