no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
17,我***黄,收到包裹打开看是想退货的以为是白茶，后面问了客服是绿茶，泡了一杯试试，果然没让我失望，挺好的，茶叶很嫩，吃都可以，口感很好，公司喝完了，会再来光顾！,2016-6-3 13:25,0,1,0,0,0,0,0
18,r***x,还可以蛮香的,2016-6-3 12:33,0,1,0,0,0,0,0
19,水***2,送了一个很精致的杯子，欣喜。茶叶也尝了尝，也是很不错的。建议购买。 很好,2016-6-3 12:30,0,1,0,1,0,0,0
20,天***斌,叶片比较碎，口感不是太好。泡水也就最多两泡,2016-6-4 10:56,0,1,0,0,0,0,1
21,w***0,买一包送一个杯，买两包也是送一个杯，不合理，而且是给两个人买的，这一个杯该给谁呢？,2016-6-4 10:45,0,0,0,1,0,0,1
22,润***1,尝过了很香，茶叶不错！,2016-6-4 10:39,0,1,0,0,0,0,0
23,w***1,蛮喜欢这个杯子的,2016-6-4 10:14,0,0,0,1,0,0,0
24,h***9,老顾客了，平时自己喝喝不错的。,2016-6-4 10:04,0,0,0,0,0,1,0
25,h***e,不错，会继续关顾的,2016-6-4 9:08,0,0,0,0,0,1,0
26,话***1,虽然茶叶碎的多，但是这个价位买到这个茶叶也算不错的了。喝着还可以总体来说不错。 满意,2016-6-4 7:36,0,1,0,0,0,1,1
27,泰***本,味道还行， 总体还算满意 挺好,2016-6-4 0:19,0,1,0,0,0,1,0
28,p***4,茶叶很好，物有所值。,2016-6-3 23:59,0,1,0,0,0,1,0
29,静***语,还不错，尤其送的杯子很喜欢。还会再来。,2016-6-3 23:58,0,0,0,1,0,0,0
30,武***1,茶叶收到，赶紧打开喝了，口感真的不错，价格还便宜，下次还来贵店,2016-6-3 22:17,0,1,1,0,0,0,0
31,洋***5,杯子很美，,2016-6-3 21:59,0,0,0,1,0,0,0
32,欢***6,不错的网购。下次还来你家。,2016-6-3 21:56,0,0,0,0,0,1,0
33,r***r,一般吧！包装的细节不怎么样我还得找个好东东把茶装起来。,2016-6-3 21:45,1,0,0,0,0,0,1
34,杨***客,送了一个喝茶的杯子，唯一美中不足的就是送的杯子没有盖子,2016-6-3 21:28,0,0,0,1,0,0,1
35,l***2,"茶还不错,慢慢品",2016-6-3 21:23,0,1,0,0,0,0,0
36,西***拉,茶不错，颜色漂亮，口味也好，包装很好，希望以后保持稳定。,2016-6-3 20:49,1,1,0,0,0,0,0
37,z***5,比以前买的少了,2016-6-3 20:33,0,1,0,0,0,0,0
38,c***8,茶叶喝着口感还行，客观地说泡开的叶片颜色有两种，我也不懂茶 ，搞不清新茶陈茶。另外还要感谢下客服小卢的热情服务！,2016-6-3 20:02,0,1,0,1,0,0,0
39,双***台,一般 感觉有点偏贵,2016-6-3 20:00,0,0,1,0,0,0,1
40,d***3,非常棒  味道很清新  么么哒,2016-6-4 19:12,0,1,0,0,0,0,0
41,左***宠,客服态度好，5星好评！,2016-6-4 18:42,0,0,0,1,0,0,0
42,梁***9,,2016-6-4 18:15,0,0,0,0,0,0,0
43,g***0,,2016-6-4 18:07,0,0,0,0,0,0,0
44,亦***3,东西不错 但是对于物流就无语了 不同的物流从市里转到镇子上的邮局 别的物流都只+5元，而申通十元。。,2016-6-4 17:57,0,0,0,0,1,0,1
45,冬***田,,2016-6-4 17:28,0,0,0,0,0,0,0
46,c***超,茶很香浓，喜欢,2016-6-4 16:09,0,1,0,0,0,0,0
47,y***4,口感还不错，没有清明节前买的那款香，不过作为口粮茶还不错的，包装讲究，还送了个瓷杯，很雅气，直接用了,2016-6-4 15:56,1,1,0,1,0,0,1
48,p***6,第一次在他家买茶叶，一次买了4包。外包装很仔细，赠送的君子杯很漂亮。茶叶还没有开封，质量、口感品尝后在评。 客服旗灵很好，服务贴心，值得称赞。发货和物流较快。,2016-6-4 15:18,0,0,0,1,1,0,0
49,y***o,买了三份，客服贡羽很好帮我争取送了三个杯子。,2016-6-4 14:07,0,0,0,1,0,0,0
50,行***荐,茶叶很好喝，客服人很好，非常满意非常满意的一次购物。,2016-6-4 13:59,0,1,0,1,0,0,0
51,l***y,发货速度超快,2016-6-4 13:13,0,0,0,1,0,0,0
52,自***威,茶叶不错！口感挺好！意外还收到掌柜送的茶杯！全5星！,2016-6-4 12:42,0,1,0,1,0,0,0
53,w***8,茶叶一直很喜欢，只是这次发的不是玻璃水杯。小遗憾,2016-6-4 12:36,0,1,0,1,0,0,0
54,p***猫,味道不错,2016-6-4 12:01,0,1,0,0,0,0,0
55,t***6,性价比高，挺好,2016-6-4 11:46,0,0,0,0,0,1,0
56,l***8,给老爸买的，老爸说还不错，好评吧！,2016-6-4 11:44,0,0,0,0,0,1,0
57,w***8,很好值得点个赞,2016-6-4 11:41,0,0,0,0,0,1,0
58,李***赫,不好意思，快递太多记混了评价晚了！一如既往老顾客就不多说了,2016-6-4 11:19,0,0,0,0,0,1,0
59,z***8,买了很多次了，还是很好。,2016-6-4 10:57,0,0,0,0,0,1,0
60,周***6,质量不错,2016-6-5 12:23,0,1,0,0,0,0,0
61,d***6,好，礼品不错,2016-6-5 12:23,0,0,0,1,0,0,0
62,t***2,打开之后有一股清香，喝起来感觉好极了，相信这家，服务也很好，下次再买茶叶还会到这家,2016-6-5 11:15,0,1,0,0,0,0,0
63,小***9,个人口感问题吧，我觉得还行，过得去,2016-6-5 10:57,0,1,0,0,0,0,0
64,刘***5,,2016-6-5 10:53,0,0,0,0,0,0,0
65,t***3,东西很好，还送袋子和杯子，卖家很贴心，还送了个夹盒子的夹子,2016-6-5 10:36,0,0,0,1,0,0,0
66,t***1,速度很快，第二天就收到了，还送了个杯子，很好！ 茶暂时还没喝,2016-6-5 10:34,0,0,0,1,1,0,0
67,c***9,还没开，买了三四次了，质量信得过。  就是这次没有送保温杯，送的敞口瓷杯，稍有一点小瑕疵，不过挺厚实 好,2016-6-5 10:14,0,1,0,1,0,0,0
68,k***2,非常好，就喜欢龙井的味道,2016-6-5 9:16,0,1,0,0,0,0,0
69,r***5,一直喝的茶叶很好，店家赠送的保温杯很喜欢，谢谢店家！,2016-6-5 9:12,0,1,0,1,0,0,0
70,l***0,茶叶蛮好的，价格实惠，好评,2016-6-5 8:29,0,1,1,0,0,0,0
71,晓***5,好，值得拥有,2016-6-5 8:10,0,0,0,0,0,1,0
72,午***我,茶非常好。物超所值。满分。包装完美。送的水晶玻璃杯也非常棒。客服白琳热情好客赞一个。,2016-6-5 7:20,1,1,0,1,0,0,0
73,z***6,茶叶不错，泡过后才来评价的，真心不错。,2016-6-5 0:29,0,1,0,0,0,0,0
74,a***1,茶很好，已经是第N次买了，服务好速度快，以后就认这个店了。,2016-6-5 0:09,0,1,0,1,0,0,0
75,农***队,茶叶梗子比叶子还多，我就不明白好评咋评的，味道有点涩，口感给我在实体店买的差别大，也许价格决定一切。,2016-6-4 23:49,0,1,0,0,0,0,1
76,m***s,东西很好，礼物也不错,2016-6-4 23:15,0,0,0,1,0,1,0
77,张***露,送人还没喝呢,2016-6-4 21:37,0,0,0,0,0,0,0
78,微***6,很好，喜欢，还赠了，一个杯子，呵呵，下次还可以再次光临。,2016-6-4 19:59,0,0,0,1,0,0,0
79,f***9,老客戶了，买的放心。,2016-6-4 19:25,0,0,0,0,0,1,0
80,柒***木,宝贝包装有点简陋 比较失望吧。味道还没喝，品尝后再来追评。,2016-6-5 23:03,1,0,0,0,0,0,1
81,购***1,抱着试试看的心情购买，没想到有意外的惊喜，打开包装，一股茶香扑鼻而来，喝到口中味道很正，老板很贴心，送了封口夹和小杯，谢谢了，祝老板生意兴隆。,2016-6-5 22:12,0,1,0,1,0,0,0
82,7***y,没喝呢，看着不错,2016-6-5 22:06,0,0,0,0,0,1,0
83,t***3,好几次买了，很喜欢的口味。以后还来，是个用心的卖家！品质保证好,2016-6-5 21:52,0,1,0,1,0,0,0
84,y***候,很香，看着还不错，还没喝。,2016-6-5 21:20,0,1,0,0,0,0,0
85,詹***建,不错，就是叶子稍大一些，颜色偏绿，这个价，也就这个质量了，工作茶，好评！,2016-6-5 21:12,0,1,0,0,0,0,0
86,阿***0,有一点失望，不如上一次的。,2016-6-5 20:34,0,0,0,0,0,0,1
87,d***1,茶叶很浓，耐泡，不错。,2016-6-5 19:58,0,1,1,0,0,0,0
88,小***天,茶叶不错，送的杯也不错、只是夹子只送了一个不够用,2016-6-5 19:23,0,1,0,1,0,0,0
89,博***茶,老茶客了,2016-6-5 18:39,0,0,0,0,0,0,0
90,钟***1,挺好的啊！有图有真相！,2016-6-5 17:15,0,0,0,0,0,0,0
91,马***3,茶叶一般.一分钱一分货，建议还是买好点的,2016-6-5 16:27,0,1,0,0,0,0,1
92,t***5,宝贝不错！ 可以！,2016-6-5 16:16,0,0,0,0,0,0,0
93,l***6,东西不错 买了几次了  感谢老板送的杯子,2016-6-5 15:04,0,0,0,1,0,0,0
94,c***阳,还可以，感觉挺好,2016-6-5 14:59,0,0,0,0,0,0,0
95,性***浪,今天泡了，有点苦，没感觉到回甘，,2016-6-5 13:51,0,1,0,0,0,0,1
96,l***y,老爸说挺好的,2016-6-5 12:56,0,0,0,0,0,0,0
97,p***9,可以的，味道可以的，喝完再来，还送了杯子,2016-6-5 12:34,0,1,0,1,0,0,0
98,z***i,收到，也泡茶喝了。不错。,2016-6-5 12:30,0,1,0,0,0,0,0
99,t***2,物流有点慢，送杯子不错，茶香清淡。,2016-6-5 12:23,0,0,0,0,1,0,1
100,海***坊,虽知是三级品并有心理准备，但泡出来的茶香与汤色比预想的差。  茶叶难见几片整叶，颜色只见黄没有绿。,2016-6-7 0:45,0,1,0,0,0,0,1
101,e***3,丈母娘说还可以,2016-6-6 22:27,0,0,0,0,0,0,1
102,买***外,老用户了，送了个青瓷小杯子，还是习惯性五星好评吧。。,2016-6-6 18:54,0,0,0,1,0,0,0
103,w***g,店家发货很快，物流一般。快递箱包装的结实规范，谢谢店家的礼品，包装也很好。茶叶试喝了下，感觉很不错，我喜欢喝浓茶，叶子泡开后，茶汤现姜黄色，口感醇厚，个人觉得这个价位作为口粮茶还是不错滴，好评！ 客服小梅服务很到位，好评！,2016-6-6 18:39,1,1,1,1,1,0,1
104,薛***6,太次了，一次就没味，很垃圾,2016-6-6 15:37,0,1,0,0,0,0,1
105,华***店,茶品还不错 下次还会光顾的,2016-6-6 15:21,0,1,0,0,0,0,0
106,d***5,一如既往的好，泡起来很香,2016-6-6 13:45,0,1,0,0,0,0,0
107,g***2,茶叶收到，主人包装和赠品都无微不至，茶叶口感很好。,2016-6-6 13:26,1,1,0,1,0,0,0
108,张***4,宝贝 很快 质量没得说 物流快,2016-6-6 12:42,0,1,0,0,1,0,0
109,优***砖,茶叶质量非常好，新鲜，味道清香，谢谢礼物，超值的一次购物！,2016-6-6 12:36,0,1,0,1,0,0,0
110,风***2,收到之后就泡了一杯  茶很好   五分,2016-6-6 11:56,0,1,0,0,0,0,0
111,海***清,还没喝，看着不错,2016-6-6 11:38,0,0,0,0,0,0,0
112,观***i,茶非常的不错，希望能品尝贵店其它茶样。,2016-6-6 11:17,0,1,0,0,0,0,0
113,世***9,清香淡雅 我喜欢的味道 以后喝茶就这家了 会再来 好评,2016-6-6 10:07,0,1,0,0,0,0,0
114,紫***8,失望，不好喝，而且还要放很多才有一点点味道,2016-6-6 9:28,0,1,0,0,0,0,1
115,佳***3,一直在这家买茶叶。送的杯子很漂亮！,2016-6-6 9:13,0,0,0,1,0,0,0
116,h***3,立马沏上一杯，茶叶即刻纷纷落入杯底，闷了一会，开盖轻香扑鼻而来，淡淡的，喝一口是甘甜， 非常棒，我的手机欠费了，客服慕青一直帮着追查快件，,2016-6-6 9:08,0,1,0,1,0,0,0
117,l***1,茶叶不错，挺清香的，还送了只杯子,2016-6-6 8:41,0,1,0,1,0,0,0
118,s***9,很好的卖家，值得信赖，喜欢卢家的茶！ 很好的卖家！,2016-6-6 8:40,0,1,0,1,0,0,0
119,w***7,一般般，比起白茶来逊色多了，碎，味道淡，不过好在量大,2016-6-6 7:55,0,1,0,0,0,0,1
120,w***h,还好，没骗,2016-6-7 16:40,0,0,0,0,0,0,0
121,h***9,包装完好，味道挺好的,2016-6-7 16:11,1,1,0,0,0,0,0
122,j***x,帮同事买的，他说茶很好，很满意。,2016-6-7 16:11,0,1,0,0,0,0,0
123,d***o,买了送人的，包装还不错。,2016-6-7 16:03,1,0,0,0,0,0,0
124,烟***灭,老顾客了。不错的。,2016-6-7 16:03,0,0,0,0,0,0,0
125,埃***3,茶叶很实惠，送给老爸，他很喜欢喝！,2016-6-7 15:20,0,0,1,0,0,0,0
126,s***0,茶叶收到了，送的杯子不错，但是茶叶有点小失望，碎屑有点多了，可能是E包的原因没有想象的那么好，口感一般毕竟一份钱一分货，五颗星满分的话，3星半吧。 态度非常不错！！！！,2016-6-7 15:04,0,1,0,1,0,0,1
127,栀***棵,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，很满意的一次购物",2016-6-7 13:37,1,1,0,1,0,0,0
128,t***1,今天得空查看了该茶叶，品相不错，叶子完整没有碎叶，且有一股清香扑鼻，用80度左右的过滤水泡上一杯后，感到汤色不错，味道醇厚，抿上一口顿觉齿颊留香。非常好的茶叶，物有所值。给5分评价。,2016-6-7 13:18,0,1,0,0,0,0,0
129,8***舞,给老爸买的，直接寄回家了，也不知道东西怎么样。,2016-6-7 12:05,0,0,0,0,0,0,0
130,w***珍,已经是第二次买了，期待有更实惠的活动,2016-6-7 11:11,0,0,0,0,0,0,0
131,d***g,东西味道不错，比较满意。,2016-6-7 10:49,0,1,0,0,0,0,0
132,我***8,东西一如既往的好，只是这次的赠品不喜欢，本来想换，但一看自己买时没说清楚，只能算了。下次买时看仔细再下单。,2016-6-7 10:48,0,0,0,1,0,0,1
133,静***j,口感不错！,2016-6-7 10:00,0,1,0,0,0,0,0
134,王***徒,茶味还行，茶叶偏粗。,2016-6-7 9:51,0,1,0,0,0,0,1
135,起***末,茶叶一般般，还是值这个价吧,2016-6-7 9:22,0,0,1,0,0,0,1
136,爱***9,还没打开，一如既往地喜欢&ldquo;卢正浩&rdquo;。,2016-6-7 7:32,0,0,0,0,0,0,0
137,注***1,不错，不论包装，成色，口味，都是极佳的选择,2016-6-7 7:00,1,1,0,0,0,0,0
138,晶***1,很清香，泡第一杯有点苦，不过喝喝还可以,2016-6-7 6:50,0,1,0,0,0,0,1
139,兴***6,茶叶很好！杯子太小没用！对得起这个价位的茶！,2016-6-7 6:39,0,1,0,1,0,0,1
140,梁***楷,对得起这个价位，就是快递申通拉低不少印象分，希望卖家认真考虑下！,2016-6-8 6:56,0,1,0,0,1,0,1
141,t***5,味道清香，色泽不错。,2016-6-8 6:38,0,1,0,0,0,0,0
142,夏***恼,第二次买，第一次从的是茶叶，第二次送的是杯子。,2016-6-8 6:32,0,0,0,1,0,0,1
143,v***e,发货快，包装好。还没有品尝，应该是不错的。下次再来。,2016-6-8 5:48,1,0,0,0,1,0,1
144,夜***子,还可以吧，就是有点碎，有点茶锈，喝着还行对的起这个价格,2016-6-8 1:04,0,1,0,0,0,0,1
145,易***笑,一如既往的?,2016-6-7 22:47,0,0,0,0,0,0,2
146,s***3,物流非常快，就是袋子有点小,2016-6-7 22:41,1,0,0,0,0,0,1
147,吾***国,茶叶喝着不错，口感还好就是有点碎。这个价位也不错了。给五分,2016-6-7 22:15,0,1,1,0,0,0,1
148,t***4,,2016-6-7 21:43,0,0,0,0,0,0,0
149,马***9,已经买了N次的老顾客了，好茶不解释 热情耐心,2016-6-7 21:25,0,1,0,0,0,0,0
150,安***2,在外出差，还没喝呢，先给个好评吧,2016-6-7 19:49,0,0,0,0,0,0,0
151,y***7,包装很好，不华贵但实在，送的杯也很适用，茶品就不知，因为是送人的，还是不错！,2016-6-7 19:00,1,0,0,1,0,0,0
152,t***5,东西很好，就是杯子运输中碎了。,2016-6-7 18:41,0,0,0,0,1,0,1
153,z***a,每年都得尝尝，一如既往的好。快递给力！感谢旗灵热情周到的服务，点赞?,2016-6-7 18:11,0,1,0,1,1,0,0
154,风***塘,到货速度倒是挺快，就是茶叶不太干净，发现不少小石子，还有类似粽丝的东西。希望店家能注重卫生，每年都在卢正浩实体店买茶叶，所以还是给好评吧！,2016-6-7 18:08,0,1,0,0,0,0,1
155,壮***0,茶叶的味道很好，茶叶有点碎，不是叶片不是很完整。自己喝可以，送朋友不行。,2016-6-7 17:47,0,1,0,0,0,0,1
156,k***5,包装精美，挺好,2016-6-7 17:38,1,0,0,0,0,0,0
157,c***0,不错,2016-6-7 17:04,0,0,0,0,0,0,0
158,治***宝,我也不太懂，感觉茶味怪浓的吧，有点苦，第一次喝，不知道是不是茶叶放多了,2016-6-7 16:54,0,1,0,0,0,0,1
159,t***3,到了，包装不错，还没喝，不知道口感怎么样，喝了了再评论,2016-6-7 16:40,1,0,0,0,0,0,0
160,敏***y,买家发货很快，送的杯子很可爱，客服态度超好,2016-6-8 15:33,0,0,0,1,1,0,0
161,d***e,习惯好评,2016-6-8 15:23,0,0,0,0,0,0,0
162,x***4,茶还不错、送的杯子也还好、作为夏天口粮茶是个不错的！唯一的是我们这部的物流太不给力啦！东西到了不是我去查他们就不会给我电话&hellip;,2016-6-8 15:17,0,1,0,0,1,0,1
163,q***u,商品好，包装好。 挺好。,2016-6-8 14:58,1,1,0,0,0,0,0
164,陈***2,已经是第二次买茶叶了，干净，味道也浓，老公特别爱喝，终于找到老公的菜。也特别感谢小茶人小梅，服务非常好。谢谢卢正浩茶，还会再来的。,2016-6-8 14:36,0,1,0,1,0,0,0
165,w***8,茶味道很好，就是杯子没有把，烫手,2016-6-8 14:32,0,1,0,1,0,0,1
166,t***t,不错,2016-6-8 14:00,0,0,0,0,0,0,0
167,j***d,不错，一如既往的好喝，包装和赠品都很满意。,2016-6-8 13:59,1,1,0,1,0,0,0
168,x***8,茶叶看起来颜色不一致，泡起来不错，口感好,2016-6-8 13:27,0,1,0,0,0,0,1
169,日***3,茶叶较碎，而且还没到货就发现做活动送标杆茶。,2016-6-8 12:57,0,1,0,1,0,0,1
170,清***6,还不错 好,2016-6-8 12:55,0,0,0,0,0,0,0
171,新***t,品质一如既往地好，送的青瓷杯也好喜欢。喝完会不断地来回购。,2016-6-8 12:14,0,1,0,1,0,0,0
172,y***1,茶叶特别香 特别满意 喝完了还买,2016-6-8 11:58,0,1,0,0,0,0,0
173,m***0,的确是口粮茶，口感不错。,2016-6-8 11:29,0,1,0,0,0,0,0
174,创***1,不错的东西。很好,2016-6-8 11:24,0,0,0,0,0,0,0
175,h***n,性价比高。 性价比高。,2016-6-8 10:51,1,1,0,0,0,0,0
176,s***g,茶叶挺好的,2016-6-8 10:46,0,0,0,0,0,0,0
177,麦***5,茶叶清香，口感好。,2016-6-8 10:09,0,1,0,0,0,0,0
178,h***悔,第一次购茶，比预想的好的好很多，口感色泽品相都不错，还送了个水杯，真心值得推荐，好评！,2016-6-8 9:10,0,1,0,0,0,0,0
179,g***6,老公挺喜欢喝的，一直都是在这家买的，老顾客了,2016-6-8 8:32,0,1,0,0,0,0,0
180,风***f,这茶可以，对得起这个价&hellip;&hellip;当口良茶相当不错必须好评，我在网上买过很多茶都没有这好喝、当然跟那些好茶还是有一定的差距的&hellip;&hellip;不过我只能说看看价钱，你自己就明白了&hellip;&hellip;天下没有便宜又好的东西哎不说了必须五星好评,2016-6-9 9:01,0,1,1,0,0,0,1
181,a***8,还没尝，先好评,2016-6-9 7:42,0,0,0,0,0,0,0
182,春***雪,也许就值这个价钱吧！ 泡出来只有一点点味道,2016-6-9 7:36,0,1,0,0,0,0,0
183,j***4,很好的茶，包装上档次，也没碎的。喝到嘴里哪个香。好茶！值得购买！,2016-6-8 22:17,1,1,0,0,0,0,0
184,维***檬,比想象中好。,2016-6-8 21:40,0,0,0,0,0,0,0
185,酒***7,真心不错,2016-6-8 21:21,0,0,0,0,0,0,0
186,杨***花,大家千万别买他家的龙井都是碎的，太不诚心杯子也不和图片相符，无良商家,2016-6-8 21:02,0,1,0,1,0,0,1
187,t***7,包装很好，还送了个漂亮的茶杯，谢谢店家,2016-6-8 20:59,1,0,0,1,0,0,0
188,g***5,买了好几次了 口粮茶,2016-6-8 20:30,0,0,0,0,0,0,0
189,t***1,买了无数次，一直很不错,2016-6-8 20:23,0,0,0,0,0,0,0
190,唐***8,茶叶很不错，服务态度也好，下次还来,2016-6-8 20:13,0,1,0,1,0,0,0
191,h***0,从第一次结缘到现在，不知道买了多少次。一需要就找卢正浩,2016-6-8 20:10,0,0,0,0,0,0,0
192,m***8,味道还行，就是碎的太多。不过这个价位挺划算的,2016-6-8 19:52,0,1,1,0,0,0,1
193,侯***3,和超市同价位的差不多。习惯好评。,2016-6-8 19:33,0,0,1,0,0,0,1
194,t***5,味道很好，淡淡的，性价比高，值得,2016-6-8 18:24,0,1,0,0,0,0,0
195,g***1,茶不错！值得购买！老板很诚心，下次还来买！,2016-6-8 16:25,0,1,0,1,0,0,0
196,j***f,新茶，挺好的，自己平常喝还行！送的杯子也挺好的。,2016-6-8 16:17,0,1,0,1,0,0,0
197,石***5,购错了，懒得退了，老公说将就喝吧,2016-6-8 15:55,0,0,0,0,0,0,0
198,我***海,全5分好评。,2016-6-8 15:43,0,0,0,0,0,0,0
199,l***8,包装很好，物流很快，还没喝，应该很好，好评,2016-6-8 15:40,1,0,0,0,1,0,0
200,玉***悠,很香老店不虚，还来,2016-6-9 15:10,0,1,0,0,0,0,0
201,s***c,还没喝，颜色还行，叶子有点碎,2016-6-9 14:51,0,1,0,0,0,0,1
202,t***6,茶叶确实不错，值得购买,2016-6-9 14:43,0,1,0,0,0,0,1
203,飘***v,已经多次购买了，茶叶很纯正味道好，好评！,2016-6-9 14:40,0,1,0,0,0,0,0
204,麦***郎,茶叶很好，物廉价美。,2016-6-9 14:40,0,1,0,0,0,0,0
205,l***1,老客户了，送的纸袋子是浪费，一拿回来就扔了，还不如送杯主实惠,2016-6-9 14:33,0,0,0,1,0,0,1
206,h***6,帮朋友买的，还可以。,2016-6-9 14:25,0,0,0,0,0,0,0
207,不***见,很好喝的宝贝，五星好评！！！！！,2016-6-9 14:22,0,0,0,0,0,0,0
208,飘***a,差,2016-6-9 14:22,0,0,0,0,0,0,1
209,x***2,还没回家，先好评吧，尝过茶再来追评,2016-6-9 13:41,0,0,0,0,0,0,0
210,w***1,茶叶味道不错，茶汤清澈，叶片完整，对得起这个价，送的杯子还能用，就是两层间的距离有点大，还好又买了个希诺的,2016-6-9 13:39,0,1,0,1,0,0,1
211,s***9,实物和照片相差甚远，颜色发暗，无光泽，还是不能图便宜,2016-6-9 13:24,0,1,0,0,0,0,1
212,心***弦,很不错，挺划算,2016-6-9 13:04,0,0,1,0,0,0,0
213,默***音,还行，送的杯子很可爱,2016-6-9 13:01,0,0,0,1,0,0,0
214,y***3,看着很不错，等我爸喝了再追加,2016-6-9 12:51,0,0,0,0,0,0,0
215,g***1,包装很好，茶叶味到不错，叶子面相一般，凑乎喝,2016-6-9 12:50,1,1,0,0,0,0,1
216,仙***4,买给老爸的，本人不懂茶，老爸说还可以,2016-6-9 12:39,0,0,0,0,0,0,0
217,八***5,好评，客服挺好的，茶也不错,2016-6-9 11:38,0,1,0,1,0,0,0
218,王***3,有点清香的味道，朋友适喝了，口感不错，就是不知道老爸喜欢这种淡茶吗,2016-6-9 11:03,0,1,0,0,0,0,0
219,n***6,好评! 茶味正宗，好。还送来150g&quot;标杆茶&quot;.后者还来不及品尝，估计也不差。,2016-6-9 9:51,0,1,0,1,0,0,0
220,1***波,,2016-6-9 21:30,0,0,0,0,0,0,0
221,甘***h,样式还是不错，但还没用过，不知道好不好用,2016-6-9 21:21,0,1,0,0,0,0,0
222,l***g,颜色和香味都不错！,2016-6-9 20:54,0,1,0,0,0,0,0
223,t***2,茶叶还可以，物有所值吧。,2016-6-9 20:49,0,1,0,0,0,0,0
224,希***2,不错，挺好的,2016-6-9 20:41,0,0,0,0,0,0,0
225,i***8,第二次买了 味道很好,2016-6-9 19:44,0,1,0,0,0,0,0
226,化***泥,茶叶很好啊！不错。,2016-6-9 19:21,0,1,0,0,0,0,0
227,k***3,挺不错的，有点清香，喝起来有点甜,2016-6-9 18:47,0,1,0,0,0,0,0
228,章***儿,有很多的旧茶，细看能分辨，泡开一目了然：两种颜色,2016-6-9 17:59,0,1,0,0,0,0,1
229,刘***0,茶叶不错！,2016-6-9 17:53,0,1,0,0,0,0,0
230,h***8,泡了一杯 味道不错 还送了一个杯子 谢谢,2016-6-9 16:41,0,1,0,1,0,0,0
231,l***6,不错，比西湖牌的好多了,2016-6-9 16:29,0,0,0,0,0,0,0
232,枫***6,喝了一段时间了，可能是口味越喝越重吧，开始一周内放的量觉得刚好，能泡两三杯茶味还有。最近觉得同样多的茶叶第二杯就淡的没味了。茶味还可以啦！这个价钱还是合适着呢！,2016-6-9 16:27,0,1,1,0,0,0,1
233,a***a,买的e包，应该是今年的新茶，但是茶叶一般，泡一次再泡第二杯就没味了。而且不理解这的客服，开始想买d包，说能不能优惠一下，各种不行，可是我刚买到手，你的d包就优惠30块钱。,2016-6-9 15:58,0,1,1,1,0,0,1
234,鱼***8,我已多次购买，口感观感都很好，非常满意。,2016-6-9 15:50,0,1,0,0,0,0,0
235,陶***坤,茶挺香的非常超值,2016-6-9 15:50,0,1,0,0,0,0,0
236,史***宝,不错，五星！,2016-6-9 15:49,0,0,0,0,0,0,0
237,z***6,包装很好！送朋友的，看着还行！赠送的玻璃杯，质量可以！,2016-6-9 15:39,1,0,0,1,0,0,0
238,左***备,茶很好！一直在这家买！,2016-6-9 15:22,0,1,0,0,0,0,0
239,孤***0,刚打开老公觉得不错哦,2016-6-9 15:11,0,0,0,0,0,0,0
