no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
29,单***幽,不会再买了。里边梗太多就不说了。小绒球是什么意思？头发是什么意思？吓死本宝宝了。虽然价格不高，但是不代表杂物一大堆吧？我的确没期望你和特级品那么高端。我只求干净点儿，能行吗？吓的本宝宝再是不会来买了。,2015-7-4 22:44,0,1,0,0,0,0,1
30,c***7,东西不错，就是发货太慢了 东西不错，就是发货太慢了,2015-7-4 20:08,0,0,0,1,0,0,1
31,m***c,挺好的，淡了点,2015-7-4 20:08,0,1,0,0,0,0,0
32,a***8,蛮不错，跟我在杭州高铁站买的一个味道！,2015-7-4 19:29,0,1,0,0,0,0,0
33,d***k,好东西 可以,2015-7-4 17:25,0,0,0,0,0,0,0
34,j***7,赞,2015-7-4 15:53,0,0,0,0,0,0,0
35,时***境,一如既往，品质依旧如一，会支持下去的，哈哈！,2015-7-4 15:31,0,1,0,0,0,0,0
36,c***8,感觉还不错，谢谢店家的小礼物,2015-7-4 13:07,0,0,0,1,0,0,0
37,j***6,宝贝和买到的商品一样，非常超期，下次再来看看。,2015-7-4 12:48,0,0,0,0,0,0,0
38,绿***萝,可以，味道有清香，就是有点杆子，还有碎，可以接受,2015-7-4 10:25,0,1,0,0,0,0,1
39,荔***1,对喝茶不是很懂，这茶喝着蛮清单的，喜欢这个口味～,2015-7-4 9:26,0,1,0,0,0,0,0
40,t***8,还好吧，这个价格也就是这样了。,2015-7-8 12:22,0,0,1,0,0,0,0
41,t***1,不错，真的不错。想再次购买，可是提价了,2015-7-8 7:58,0,0,1,0,0,0,0
42,t***1,好喝,2015-7-7 23:45,0,1,0,0,0,0,0
43,八***3,第二次购买，相比第一次有点碎，不影响口感,2015-7-7 22:38,0,1,0,0,0,0,0
44,雷***8,,2015-7-7 22:18,0,0,0,0,0,0,
45,依***子,喝了后才来评价的，这个价钱的这个品质茶叶，性价比不错。只是今早冲泡时发现有一只干瘪的小甲壳虫，让人心里有点膈应。,2015-7-7 11:01,0,1,1,0,0,0,1
46,s***8,这次的还没喝,2015-7-7 10:43,0,0,0,0,0,0,2
47,欧***具,挺不错的,2015-7-7 9:48,0,0,0,0,0,0,0
48,夏***琳,喝了以后才评价的，确实很好，全5分。,2015-7-7 8:23,0,0,0,0,0,0,0
49,w***n,划算，经常买,2015-7-6 22:58,0,0,1,0,0,0,0
50,b***q,既实惠又好喝的茶，喝完了再来买，希望下次再优惠点吧,2015-7-6 22:31,0,1,1,0,0,0,0
51,涂***0,还可以，价格便宜,2015-7-6 22:24,0,0,1,0,0,0,0
52,美***连,茶叶味道不错，卖家还送了盒装的筷子，搞活动抢到的，比较超值吧！,2015-7-6 19:43,0,1,0,1,0,0,0
53,t***2,口感还行，第二次买了,2015-7-6 18:25,0,1,0,0,0,0,0
54,t***9,骗子，说什么新茶，明明就是陈茶。以我自己的经历告诉想购买的人，别上当了。 一塌糊涂,2015-7-6 17:33,0,1,0,0,0,0,1
55,彩***8,,2015-7-6 14:34,0,0,0,0,0,0,
56,魏***伟,很不错茶香浓郁。,2015-7-6 13:01,0,1,0,0,0,0,0
57,刘***霆,一直在这里买绿茶,2015-7-6 11:26,0,0,0,0,0,0,0
58,c***6,第二次在卢正浩买茶了，给老爸的龙井，两次都是在聚划算时入手，呵呵，实惠。我爸喝过觉得味道很正，商家信誉不错，以后还会继续关注。 发货很快，包装也结实。端午节期间送货正常，值得赞一下。不过快递小哥竟然要我们自己下楼来拿，太不地道。,2015-7-6 11:13,0,1,1,0,1,0,1
59,范***年,好，来了好几次了,2015-7-6 10:44,0,0,0,0,0,0,0
60,森***灵,蛮好的，很香，很划算，包装挺好的,2015-7-11 14:18,1,1,0,0,0,0,0
61,m***9,不错,2015-7-10 19:35,0,0,0,0,0,0,0
62,者***君,商品还可以味道蛮好的......还有小礼品赠送，谢谢卖家。 商,2015-7-10 15:05,0,1,0,1,0,0,0
63,w***7,喝卢正浩好些年了，很正宗，口感很好，支持正品！5分满意必须地！,2015-7-10 13:36,0,1,0,0,0,1,0
64,z***4,茶叶收到啦，很好，味道淡淡的， 服务很好,2015-7-10 12:09,0,1,0,1,0,0,0
65,甜***公,很好的产品，比便宜货好喝得多。会再光顾的。,2015-7-10 8:26,0,1,0,0,0,0,0
66,王***6,不是很好,2015-7-9 20:54,0,0,0,0,0,0,1
67,盟***l,不错，好喝,2015-7-9 18:51,0,1,0,0,0,0,0
68,活***7,卢正浩，周总理一生接见过五次，杭州多家门店，品牌绝对值得信赖，茶叶超值，包装也很好，还很贴心的送了封口夹，值得推荐！ 服务很好啊,2015-7-9 17:58,1,1,0,1,0,0,0
69,乘***爹,还行吧，就是扫茶遗落的小竹梗挺多了。,2015-7-9 13:03,0,1,0,0,0,0,1
70,韩***m,是西湖龙井。口感不错。,2015-7-9 11:35,0,1,0,0,0,0,0
71,j***y,这次是我买的最差的了 香味一般般 完全没有回甘,2015-7-9 9:52,0,1,0,0,0,0,1
72,s***g,老顾客，好喝。,2015-7-9 8:39,0,1,0,0,0,0,0
73,d***3,真不错，卖家也好，发货也快,2015-7-8 20:35,0,0,0,1,1,0,0
74,青***好,好,2015-7-8 20:30,0,0,0,0,0,0,0
75,c***1,一如既往的好，回头客咯，这次给别人也代购一包,2015-7-8 18:30,0,0,0,0,0,0,0
76,y***c,还行,2015-7-8 15:51,0,0,0,0,0,0,0
77,思***洋,茶叶色泽很正，口感也很有味道，比较耐泡。 服务没得说，物流快，包装精美，价格实惠，以后还来。,2015-7-8 14:41,1,1,1,1,1,0,0
78,r***7,茶叶很好,2015-7-8 13:25,0,0,0,0,0,0,0
79,y***i,茶不错，好。,2015-7-8 12:32,0,0,0,0,0,0,0
80,t***n,好喝,2015-7-30 12:36,0,1,0,0,0,0,0
81,乐***0,非常不错的茶，很棒,2015-7-27 20:43,0,0,0,0,0,0,0
82,竹***兔,很好，第二次买了,2015-7-26 23:08,0,0,0,0,0,0,0
83,d***g,很好喝,2015-7-20 12:19,0,1,0,0,0,0,0
84,c***d,,2015-7-18 0:18,0,0,0,0,0,0,
85,小***8,,2015-7-15 14:03,0,0,0,0,0,0,
86,得***c,,2015-7-15 10:26,0,0,0,0,0,0,
87,牛***甩,好！不错 清香,2015-7-15 9:37,0,1,0,0,0,0,0
88,z***2,挺好！,2015-7-14 19:22,0,0,0,0,0,0,0
89,w***1,,2015-7-13 18:43,0,0,0,0,0,0,
90,z***3,,2015-7-13 18:43,0,0,0,0,0,0,
91,蓝***锐,,2015-7-13 18:43,0,0,0,0,0,0,
92,抚***硕,茶叶质量很好，第二次买了，以后买龙井茶就来卢正浩了，信赖这个品牌。,2015-7-13 11:11,0,1,0,0,0,0,0
93,亂***人,还可以,2015-7-12 18:54,0,0,0,0,0,0,0
94,爱***3,一如既往的好，老客户了。,2015-7-12 18:21,0,0,0,0,0,0,0
95,t***1,喝完来评价。茶叶很香，不过感觉两泡就没味道了。可能不太会喝茶吧。,2015-7-12 15:34,0,1,0,0,0,0,1
96,h***3,这个茶相比同款的宋棠的味道要差一些,2015-7-12 11:35,0,1,0,0,0,0,1
97,e***2,还是那样好,2015-7-12 10:31,0,0,0,0,0,0,0
98,m***c,好评,2015-7-11 23:39,0,0,0,0,0,0,0
99,宝***5,一如既往的品质，品牌就是信得过。希望你们能保证质量，会一直喜欢你们的。赞，五分,2015-7-11 15:27,0,1,0,0,0,1,0
100,起***用,买给爸爸的他超级满意，首先说味道正，包装好，价格还便宜，爸爸喝了两次了说很好的茶叶，卖家人很好，当天就发货了！下次还来～给卖家一个赞,2015-8-12 0:13,0,1,1,1,0,0,0
101,金***宝,物流快，第二次买了，性价比不错。,2015-8-11 22:05,0,0,1,1,0,0,0
102,马***9,性价比挺高,2015-8-11 20:16,0,0,1,0,0,0,0
103,随***2,很不错，口感不错，包装很好买了几包，送了些给朋友，很划算,2015-8-11 19:35,1,1,0,0,0,0,0
104,哀***狗,宝贝很香醇，我很喜欢喝。包装很高大上的样子，喜欢呢。,2015-8-11 19:30,1,1,0,0,0,0,0
105,陌***4,宝贝味道香醇，口感好，爸爸说是好茶，非常满意。,2015-8-11 19:10,0,1,0,0,0,0,0
106,边***5,一如既往地好喝，已经是他家的老顾客了，我对象就特别喜欢喝茶，也比较有研究，也觉得他家不错呢,2015-8-11 19:10,0,1,0,0,0,0,0
107,y***6,老客户了，年年都要买几次。还没尝，先评价了。包装特别贴心。,2015-8-11 18:51,1,0,0,0,0,0,0
108,9***n,卖家态度很好，物流也很快，茶的味道很正，给爸爸买的，他说还不错，还会再来的。,2015-8-11 15:34,0,1,0,1,1,0,0
109,s***9,看样子挺好的,2015-8-11 11:25,0,0,0,0,0,0,0
110,s***n,还可以,2015-8-11 10:40,0,0,0,0,0,0,0
111,y***呀,非常好，口感很好，我喜欢 好,2015-8-10 18:00,0,1,0,0,0,0,0
112,h***3,东西，还是不错的。到货后立刻拆开来泡了一杯！不错是真正的龙井！口味很好！今天有几个来家的客人也说的不错！喝茶喝了进7年了！就喜欢这茶的味道！而且内部还有防潮的！不错！能保存好久！ 店主服务很好！给我介绍了好久！因为我经常喝茶！所以对茶比较了解！所以多问了点东西！店主也是很耐心的介绍了！服务一流的！,2015-8-10 17:57,0,1,0,1,0,0,0
113,z***p,味道不错,2015-8-10 13:13,0,1,0,0,0,0,0
114,爱***8,茶汤还可以，蛮香。,2015-8-10 12:20,0,1,0,0,0,0,0
115,掐***q,非常好的茶叶，客服也非常有耐心赞一个，一直都在他家买龙井，不愧他的品牌，很好，以后还要继续买！以后多给优惠哦，哈哈,2015-8-6 12:43,0,0,0,1,0,1,0
116,t***2,第二次买了，还不错,2015-8-4 19:22,0,0,0,0,0,0,0
117,8***n,上次聚划算买过，这次价格贵处很多,2015-8-1 18:11,0,0,1,0,0,0,1
118,m***8,茶叶很好，会继续光顾的！,2015-8-1 12:01,0,0,0,0,0,0,0
119,水***月,江苏次日达，物流很快呢，味道还行吧~一分价钱一分货,2015-7-30 16:15,0,1,0,0,1,0,0
120,y***欣,帮朋友拍的，他说味道很好，很清香，包装很好，发货也快，下次还会再来的。。。 卖家态度，服务都很好。。。,2015-8-12 14:51,0,1,0,1,0,0,0
121,萌***6,包装的很好，收到就拆开泡了一壶，口味纯正，这个价格感觉真的是赚到啦 卖家很热情,2015-8-12 14:43,1,1,0,0,0,0,0
122,年***4,口感很好，味道很正。没有苦味，喝了醒脑。,2015-8-12 14:23,0,1,0,0,0,0,0
123,奇***娘,卢正浩的茶叶，品质可靠，口感清香，回味悠长，价格实惠，发货速度快！快递很给力~,2015-8-12 14:18,0,1,1,1,1,0,0
124,s***4,茶叶挺不错的， 收到货就迫不及待的喝了，香味十足，是值得购买的一款宝贝。,2015-8-12 14:14,0,1,0,0,0,0,0
125,杨***霞,宝贝味道很香，打开包装就一股清香味，很喜欢这个味到，很满意的一次购物 卖家态度很好，服务周到，物流速度很快，好评,2015-8-12 13:57,0,1,0,1,0,0,0
126,q***1,好,2015-8-12 13:50,0,0,0,0,0,0,0
127,林***1,口感很好 包装很好 味道很香 这的很不错 推荐买 物流快 价格实惠,2015-8-12 13:43,1,1,1,0,1,0,0
128,z***1,一如既往，希望茶叶每年品质保持,2015-8-12 13:09,0,1,0,0,0,0,0
129,l***h,备粮，作为老客户还是比较放心的,2015-8-12 13:03,0,0,0,0,0,0,0
130,z***1,宝别色泽很漂亮，味道很香，可喜欢这个味了，物美价廉 卖家态度很好，服务热情，物流速度很快的，好评,2015-8-12 12:45,0,1,1,1,1,0,0
131,q***倩,口感不错 看包装就知道是正品 朋友喝过我帮她又买了一份 发货速度快 卖家服务也很好,2015-8-12 12:20,1,1,0,1,0,0,0
132,张***6,商品质量很好，口感也不错，实惠，物美价廉，气味非常棒，包装也很好，值得信赖。 服务周到。,2015-8-12 11:48,1,1,1,1,0,0,0
133,小***8,绿茶收到了哦 是正品 泡着闻着很香 喝在嘴里有种淡淡的清香 卖家发货速度也很快 服务态度也超好 以后还会来买的哦 服务超赞 很有耐心,2015-8-12 11:44,0,1,0,1,0,1,0
134,t***乐,发货很快,2015-8-12 11:33,0,0,0,1,0,0,0
135,g***3,"物流超快,好.",2015-8-12 11:31,0,0,0,0,1,0,0
136,李***3,茶叶很好，很香，味道比想象的还要好。喝完还会买!,2015-8-12 11:24,0,1,0,0,0,0,0
137,张***3,口感不错，看包装就知道是正品，朋友喝过然我帮她又买了一份，本人也打算再买一套送人 卖家的服务态度太好了,2015-8-12 10:56,0,1,0,1,0,0,0
138,沈***h,一直挺喜欢这款，还没拆，相信会一如既往地好。,2015-8-12 8:39,0,0,0,0,0,0,0
139,小***3,宝贝真的是太好了，第一次买到这么优惠的茶叶。快递也很给力哟！！！！,2015-8-12 3:03,0,0,1,0,1,0,0
140,石***门,很好,2015-8-12 19:07,0,0,0,0,0,0,0
141,敏***依,便宜实惠，茶叶非常不错，开袋就闻到茶叶的清香味，拆开开始泡，茶叶很漂亮很干净，味道清香好像还会回甘，非常好喝，真的是非常棒，超级喜欢！！！ 非常满意！！！,2015-8-12 18:46,0,1,1,0,0,0,0
142,七***花,买给爸爸的他特别满意，说味道很正，包装特别精美，他还以为我是花了大价钱，买的好值呢！卖家发货特别快，而且耐心回答问题， 给赞,2015-8-12 18:44,1,1,1,0,0,0,0
143,猫***6,特价买的 给老人喝,2015-8-12 18:43,0,0,1,0,0,0,0
144,家***博,闻起来就挺香的，口感也不错，说实话还是第一次在网上买茶叶，还不错，挺满意的。,2015-8-12 18:33,0,1,0,0,0,0,0
145,7***a,物有所值，好评！,2015-8-12 18:32,0,0,0,0,0,0,0
146,t***张,挺好的茶叶，是今年的新茶，性价比高，买了4包，打算自已两包，送人两包。,2015-8-12 18:24,0,1,0,0,0,0,0
147,我***l,口感不错，挺好的，不是第一次购买他家的茶叶了，信得过，挺好的，会推荐给朋友们买的哦。,2015-8-12 18:10,0,1,0,0,0,0,0
148,因***迹,茶叶挺不错，味道纯正，喝着挺香的，是正品，卖家人也很好，发货快，态度好，挺满意的。,2015-8-12 17:51,0,1,0,1,0,0,0
149,金***4,幽香可口，香气浓浓，蛮好的。 卖家很麻利，发货快，包结实得很。,2015-8-12 17:47,1,1,0,1,0,0,0
150,汉***兔,多次购买了，茶叶质量一如既往地好，必须给全五分好评！,2015-8-12 17:29,0,1,0,0,0,0,0
151,叶***8,茶叶挺不错的，包装挺好的，口感很好，卖家的态度也挺好的，还会继续光顾的。,2015-8-12 17:17,0,1,0,1,0,0,0
152,娑***子,超值！,2015-8-12 16:24,0,0,0,0,0,0,0
153,庄***9,收到货就拿去泡了，很香，，口感也很不错，品牌值得信赖，包装也很精细 很满意,2015-8-12 16:17,1,1,0,0,0,1,0
154,星***x,宝贝很好，香味很浓，很纯正，个人不喜欢喝茶，但是这款还不错的，长辈们也都很喜欢。 卖家态度不错，物流也快。,2015-8-12 16:07,0,1,0,1,1,0,0
155,琉***宝,性价比适合，不好看，喝起来还行。,2015-8-12 15:31,0,1,0,1,0,0,0
156,梁***荣,茶叶的质量可以，泡了一杯感觉口感好味清香；非常满意，有需要会继续光顾！ 卖家发货速度快,2015-8-12 15:13,0,1,0,1,0,0,0
157,l***o,刚收到货，包装很好，茶叶质量很好，闻起来很香，茶味甘甜，口感好，价钱划算，谢谢卖家,2015-8-12 15:13,0,1,1,1,0,0,0
158,z***2,包装好，物流快，挺好的！ 好！,2015-8-12 15:09,1,0,0,0,1,0,0
159,自***8,多次购买了，茶叶不错，这次淘抢购又买了2包。,2015-8-12 15:06,0,0,0,0,0,0,0
160,1***m,没想到的，抱着试试的态度品尝下，这款卢正浩的龙井味道真不错，有机会还得买，上瘾了?,2015-8-13 7:12,0,1,0,0,0,0,0
161,大***涵,卖家包装的很好 价格也很实惠 喝了点 味道非常的好 很满意的一次网购,2015-8-13 7:10,0,1,1,1,0,0,0
162,真***8,茶叶还是很耐泡型，喝起来还是可以。不过没有龙井的豆香味。包装不错，掌柜想得很周到还给送了密封条，这样不担心茶叶走潮。发货也是很速度。,2015-8-13 0:00,1,1,0,1,0,0,0
163,于***9,茶叶不错，给老爸买的，特意喝过才来评价，味道很好，茶叶也很新鲜，希望店里以后多做些活动，满意！,2015-8-12 23:42,0,1,0,0,0,0,0
164,于***6,茶叶味道很香，价格不贵，比心里预期的要好。包装很好。发货很及时，到货也快。很满意的一次购物！！,2015-8-12 23:33,0,1,1,1,0,0,0
165,l***1,跟卖家描述的一样、茶很地道也正宗、家里人都夸好、很满意、 店家服务态度挺好、又有耐心。,2015-8-12 23:06,0,1,0,1,0,0,0
166,白***1,宝贝打开包装就闻到一股清香味，很喜欢这个味道，喝了之后整个人觉得很有精神，色泽很漂亮 卖家态度很好，服务周到，物流速度很快，很给力，好评,2015-8-12 22:51,0,1,0,1,1,0,0
167,x***5,确实是新茶 今年5月份的,2015-8-12 21:32,0,1,0,0,0,0,0
168,c***8,好评,2015-8-12 21:31,0,0,0,0,0,0,0
169,j***2,茶叶收到了，赶紧泡了下，味道真的不错，包装的很好，喝完再来！赞赞赞！,2015-8-12 21:22,1,1,0,0,0,0,0
170,天***5,已收到宝贝，价格实惠，还没品尝，这个价的味道要求有高，信得过的店主，先好评！ 非常好！值得赞！,2015-8-12 21:20,0,1,1,1,0,0,0
171,权***雨,茶叶很不错，爸爸尝了味道纯正，物流很快，绝对好评！,2015-8-12 21:17,0,1,0,0,1,0,0
172,阿***k,茶叶口感不错，味道清香，是新茶叶，包装很严实。 卖家服务很好。,2015-8-12 21:13,1,1,0,1,0,0,0
173,河***攀,不错,2015-8-12 20:37,0,0,0,0,0,0,0
174,呆***z,茶叶味很好也不贵所以很满意，很喜欢，下次还来！性价比很高！卖家人也很好，耐心发货和我说话，服务态度很好！很满意,2015-8-12 20:33,0,1,1,1,0,0,0
175,邵***2,宝贝收到了.很喜欢这样的包装味道还不错物流速度态度都很好，值得信懒的店家，下次还会来的,2015-8-12 20:24,0,0,0,1,1,0,0
176,z***g,多的也不说了，货真价实。,2015-8-12 20:09,0,0,0,0,0,0,0
177,宝***0,茶叶味道很香，颜色很正，泡了好多回还有香味。 卖家发货速度很快，服务态度很好。,2015-8-12 19:51,0,1,0,1,0,0,0
178,缘***8,分量很足，卖家包装的很好，价格也实惠，,2015-8-12 19:34,0,1,1,0,0,0,0
179,w***9,宝贝很不错，很清香，爷爷很喜欢，和卖家描述的一样，卖家服务态度也很好，值得购买，一次很满意的购物！,2015-8-12 19:10,0,1,0,1,0,0,0
180,诗***3,已是第二次次购买了，每次购买没让我失望过。这次趁着活动价，赶快又买了 服务好发货快,2015-8-13 11:08,0,0,0,1,0,0,0
181,w***n,很好，买很多次了。,2015-8-13 10:37,0,0,0,0,0,0,0
182,紫***婷,"茶还不错，味道比较清香润口，我比较 喜欢。发货速度快,开袋就闻到茶叶的清香味，茶叶包装很完美 服务很细心周到很满意！",2015-8-13 10:35,0,1,0,1,0,0,0
183,铅***伤,很不错！,2015-8-13 10:25,0,0,0,0,0,0,0
184,不***忆,茶叶味道挺正的，很不错，量也很足，物流也很给力，挺满意的，下次还会继续光顾的，很好的卖家，好评！！！！,2015-8-13 9:34,0,1,0,1,1,0,0
185,欧***0,已经泡过喝了，口感非常好，茶色也非常好，是新鲜茶叶哦！爸妈都非常喜欢呢！与描述完全相符合的，真心物超所值啊！,2015-8-13 9:25,0,1,0,0,0,0,0
186,一***花,送给婆婆的茶叶质量非常的好，泡过喝了，口感非常的好，婆婆非常喜欢很满意！以后有需要还会光顾的！,2015-8-13 9:19,0,1,0,0,0,0,0
187,x***o,卖家发货速度非常的快，茶叶口感非常的好，是今年的新鲜好茶叶呢！与描述的一样好，非常的没有呢！,2015-8-13 9:16,0,1,0,1,0,0,0
188,超***程,卖家发货很快，宝贝外包装很结实，里面的宝贝也很精致，味道不错，非常喜欢！！,2015-8-13 9:12,1,1,0,1,0,0,0
189,磊***磊,宝贝包装非常精美，已经泡过喝了，口感非常的好，家人都非常喜欢的，非常新鲜，以后还会光顾的！,2015-8-13 9:11,0,1,0,0,0,0,0
190,冠***8,物流给力，茶叶质量挺好的，口感非常好，是新鲜好茶叶哦！物超所值啊，非常喜欢！,2015-8-13 9:07,0,1,0,0,1,0,0
191,f***h,东西收到了，速度超快，还没有喝，看着包装挺精美的，喝后再来补充评价。,2015-8-13 8:41,1,0,0,0,1,0,0
192,g***g,闻起来很香感觉美美哒，还有就是物流包装很好，很满意的一次购物，下次还会再来光顾，喝完了还会来的。,2015-8-13 8:39,0,1,0,0,1,0,0
193,恋***4,口感清澈 香味不浓不腻，外面看着是牛皮纸，内部有防潮的，很喜欢这样的包装。,2015-8-13 8:37,1,1,0,0,0,0,0
194,铁***慨,茶叶的口感好，清香甘甜非常喜欢；是今年的新茶，质量好里面没有杂质很满意！ 卖家发货速度快,2015-8-13 8:26,0,1,0,1,0,0,0
195,超***1,包装很严实，口感很好，质量很好，卖家服务很好，价格很实惠，很愉快的一次购物！,2015-8-13 8:25,1,1,0,1,0,0,0
196,郭***儿,茶叶非常好，家人都很喜欢，我也非常喜欢，泡茶味道很好，特别香醇，好评，物流很快，祝买家生意兴隆，好评哦！,2015-8-13 7:42,0,1,0,0,1,0,0
197,w***0,速度很快， 不错，包装也很好， 泡了点喝了喝， 很好喝， 味道不错  很卖家说的一样，的速度正宗， 是正品    这次购物挺满意的， 卖家服务也好,2015-8-13 7:37,1,1,0,1,1,1,0
198,唯***守,茶叶非常好，家人都很喜欢，我也非常喜欢，泡茶味道很好，特别香醇，好评，物流很快，祝买家生意兴隆，,2015-8-13 7:36,0,1,0,0,1,0,0
199,宝***儿,茶叶很香，味道非常好，多大了包，物流很快，客服很好，祝买家生意兴隆,2015-8-13 7:31,0,1,0,1,1,0,0
200,w***9,挺好,2015-8-13 18:34,0,0,0,0,0,0,0
201,李***4,牛皮纸包装还有手提袋，对于这个价格来说服务态度真的超值！很喜欢，味道也很好，推荐给大家简直就是福利呢！发货也很快哦，防潮，赞赞赞那！ 十分！,2015-8-13 18:19,1,1,0,1,0,0,0
202,美***6,茶叶口感不错，应该是当年的新茶，家里人都很喜欢，真的是物美价廉，下次一定再买。。物流很快。总之很满意！,2015-8-13 17:23,0,1,1,1,1,0,0
203,Y***a,买了好几次了，老顾客了，这次赶上活动，物美价廉 好,2015-8-13 16:13,0,0,1,0,0,0,0
204,好***多,买了多次确实很不错,2015-8-13 16:09,0,0,0,0,0,0,0
205,于***1,口感不错，爸爸很喜欢喝，是新茶叶,2015-8-13 15:58,0,1,0,0,0,0,0
206,d***6,没有上次的好。,2015-8-13 15:51,0,0,0,0,0,0,1
207,m***3,包装很好，良心制作~味道口感还真的不错，加上茶叶的香味儿，非一般的感觉！！ 短信提示，服务到位！,2015-8-13 15:34,1,1,0,1,0,0,0
208,1***7,宝贝是新茶，味道很好喝，很清新纯正，而且又很便宜，是一个值得信赖的商品！宝贝包装的也非常的好！ 卖家服务很热情，而且发货也很快！,2015-8-13 15:12,1,1,1,1,0,0,0
209,m***m,茶叶的质量好，满意杂质；喝了口感清香甘甜，是今年的新茶！很满意的一次购物，会继续光顾 卖家发货速度快,2015-8-13 14:59,0,1,0,1,0,0,0
210,漂***8,便宜实惠，茶叶非常不错，开袋就闻到茶叶的清香味，拆开泡，茶叶很干净，味道清香，口感不错。 服务态度很好，发货速度也很快。,2015-8-13 14:56,0,1,1,1,0,0,0
211,晴***儿,个人感觉性价比很高，这个价格买到这样品质的茶是超值的，口感好耐泡，味道香，省去铁盒包装既减少费用又环保，赞一个，老百姓的茶，希望店家一直这个价格做下去 服务很好很周到,2015-8-13 14:46,0,1,1,1,0,0,0
212,x***8,宝贝真的很不错，收到之后品尝了一下，味道很好，家里的人都喜欢这个口味 卖家的服务态度很好，讲解的很详细,2015-8-13 14:21,0,1,0,1,0,0,0
213,a***坨,宝贝收到了，马上就打开闻了闻，一股清新的香气，真的是好茶，气味很正，随后就泡了一点，尝一尝口感不错，醇正，茶味浓，很喜欢这种感觉，是正宗的西湖龙井茶。老板很贴心，里面还放置了防潮的，包装很好，性价比高，很开心的一次购物~~！！ 老板服务态度很好~很开心，很满意！,2015-8-13 13:23,1,1,0,1,0,0,0
