no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
35,以***i,一般 还行吧,2016-2-13 14:33,0,0,0,0,0,0,0
36,秋***林,选了a款，发的全是b款！,2016-2-12 9:54,0,0,0,1,0,0,1
37,西***g,很好很满意，喜欢的可以购买,2016-2-11 20:20,0,0,0,0,0,0,0
38,皓***6,快递用了七天才到，客服没问题，积极配合联系快递，但是快递是大爷，我自己去仓库找货，当时还有一车货没卸货，就差客串搬运工了。,2016-2-11 20:04,0,0,0,1,1,0,1
39,开***7,包装有点儿简单，还没喝，之后来评价,2016-2-11 19:43,1,0,0,0,0,0,0
40,m***3,非常非常非常喜欢,2016-6-28 14:25,0,0,0,0,0,0,0
41,m***3,非常非常喜欢,2016-6-28 14:17,0,0,0,0,0,0,0
42,叶***u,包装不错，送人的，没有喝过，味道不评价,2016-6-12 22:19,1,0,0,0,0,0,0
43,m***3,非常非常感谢小梅,2016-6-8 16:07,0,0,0,1,0,0,0
44,李***4,包装挺好的，我是送人的，不知道里面什么样，希望茶我和包装一样高端上档次,2016-5-25 13:15,1,0,0,0,0,0,0
45,b***l,茶叶是新茶，味清新，有豆香味，老板好。有信誉！赞！,2016-5-18 19:39,0,1,0,0,0,1,0
46,b***l,茶叶是新茶，口感正宗。老板讲诚信。还会再买。,2016-5-15 19:57,0,1,0,0,0,1,0
47,j***6,第三次来买了，好评,2016-5-12 14:19,0,0,0,0,0,0,0
48,c***u,应该不错，卢正浩是老品牌。,2016-5-9 13:36,0,0,0,0,0,1,0
49,r***2,还没喝，包装感觉很不错,2016-5-6 9:20,1,0,0,0,0,0,0
50,j***6,第二次来买，好评,2016-4-29 22:01,0,0,0,0,0,0,0
51,j***6,包装精美，好评,2016-4-26 16:18,1,0,0,0,0,0,0
52,k***8,还可以，送人的还不知道怎么样,2016-4-12 20:46,0,0,0,0,0,0,0
53,b***n,今年又开始釆购新茶了。只是没有优惠卷领稍遗憾,2016-4-12 17:53,0,0,1,0,0,0,1
54,l***3,包装很精美，也很有质感，说说茶叶，是春茶没错，豆香蛮浓，香味不是很高，总体来说很满意！,2016-3-13 20:27,1,1,0,0,0,0,0
55,j***d,嗯嗯，茶叶不错，买了很多次了,2016-3-7 18:41,0,1,0,0,0,0,0
56,栗***烟,一如既往的好味道，很好！,2016-2-26 15:34,0,1,0,0,0,0,0
57,w***3,应该还不错吧，送人的,2016-2-21 20:20,0,0,0,0,0,0,2
58,t***2,因为特殊原因，现在才评价，买了两组，全部不符，好在商家进行补寄，但已经是初八后了，而且寄了两次，卢正浩茶叶第一次出故障，但售后服务还是到位的，就不给差评了。,2016-2-20 14:25,0,0,0,1,0,0,1
59,范***9,里面两罐子同个位置的字都被刻意刮掉了，貌似是个人名。送人好尴尬，醉了,2016-2-20 12:31,1,0,0,0,0,0,1
