no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
20,垫***哥,茶叶不错，一如既往的好，店家服务也相当不错，N次购买了，推荐商家。,2015-6-8 15:16,0,1,0,1,0,0,0
21,天***2,物流好快啊！茶也不错！,2015-6-8 14:26,0,1,0,0,1,0,0
22,宝***大,还好吧！毕竟是买的特价，清香有的，豆香味稍差，包装带开了！发货也不是很快！可能是买的人太多，来不及发货！,2015-6-8 14:20,1,0,1,1,0,0,1
23,雯***3,可以,2015-6-8 14:03,0,0,0,0,0,0,0
24,z***t,包装好.够分量.还没喝.等喝了在评价,2015-6-8 12:15,1,0,0,0,0,1,0
25,c***5,茶很好喝，很香。,2015-6-8 11:49,0,1,0,0,0,0,0
26,王***8,好茶，很值，多买！,2015-6-8 10:56,0,1,1,0,0,0,0
27,奔***神,茶已收到，味道还可以 服务不错,2015-6-8 10:40,0,1,0,1,0,0,0
28,t***8,不错,2015-6-8 10:08,0,0,0,0,0,0,0
29,崔***6,茶叶挺好，大家放心购买。别图的网上那些赠送的茶壶，杯子，小茶样，那些小礼品，都是羊毛出在羊身上，那种茶叶，也都不好，靠的是礼品，我买这个茶就不错，店主没赠品，可是茶叶，非常好。值,2015-6-7 22:06,0,1,0,0,0,1,0
30,x***n,一直在它家购买的，口感很可以。,2015-6-7 21:22,0,1,0,0,0,0,0
31,n***5,聚划算78元买的，蛮便宜的，送人的不知道怎样,2015-6-7 21:05,0,0,1,0,0,1,0
32,z***9,喝着口感很好，物流很快，全5 分还会再来,2015-6-7 20:47,0,1,0,0,1,0,0
33,虎***贝,一直购买卢正浩家的茶，口感好，色泽艳丽，活动时买的更划算啦！,2015-6-7 20:43,0,1,1,0,0,1,0
34,b***3,非常好。还会来的！,2015-6-7 19:21,0,0,0,0,0,0,0
35,t***1,不错I，与实体店的一样好，价格便宜一些,2015-6-7 17:23,0,0,1,0,0,0,0
36,小***呀,非常的好 叶子肥嫩 产品对得起这个价位了 有机会还会购买的 非常热情,2015-6-7 16:36,0,1,1,0,0,0,0
37,k***7,喝了好多年的卢正浩了，很好,2015-6-7 16:33,0,0,0,0,0,1,0
38,t***0,好,2015-6-7 15:49,0,0,0,0,0,0,0
39,泉***1,茶叶不错。汤色清澈，豆香味浓郁。带铝箔的纸包也能很好的防潮。发货快。5分好评。,2015-6-7 14:15,1,1,0,0,0,0,0
40,q***j,质量还行，价格便宜，发货快。拍下后不久就接到骗子的电话。订单信息是如何泄露的？,2015-6-10 9:01,0,1,1,1,0,1,1
41,z***8,不怎么耐泡，第三次就没什么味了，包装很好，感觉还可以，茶偏绿，是不是表示很好的意思？不太懂，但比艺福堂的同等茶绿些。,2015-6-10 6:51,1,1,0,0,0,1,1
42,j***5,不错很喜欢，挺划算的以后再来,2015-6-9 22:20,0,0,1,0,0,0,0
43,豆***宝,还没喝，包装很有特色，但是没有礼物啊,2015-6-9 18:24,1,0,0,0,0,1,1
44,朱***7,茶叶 不错就是我们这的圆通 大师谱 太大了，不送，要自取，气死了，来了几天也不打我电话,2015-6-9 16:11,0,0,0,0,1,0,1
45,t***3,就旅途了模棱两可啦啦啦,2015-6-9 15:33,0,0,0,0,0,0,2
46,a***0,还可以，就是茶有点碎，商家保密性太差，自从买了你家的茶，骚扰电话太多,2015-6-9 14:22,0,1,0,0,0,1,1
47,唐***幻,茶的质量不错。是老客户了买你家的茶放心。,2015-6-9 13:04,0,1,0,0,0,0,0
48,l***o,老顾客了，非常正宗的龙井茶，以后买龙井茶就在这家买了。,2015-6-9 12:24,0,0,0,0,0,1,0
49,踏***迹,好茶，真正的好茶！ 好,2015-6-9 10:55,0,1,0,0,0,0,0
50,清***妖,茶叶质量很好，口感不错，值得购买。物流速度很快，全5分。,2015-6-9 10:24,0,1,0,0,1,0,0
51,王***9,还可以,2015-6-9 7:24,0,0,0,0,0,0,0
52,c***e,很好，非常满意,2015-6-9 0:03,0,0,0,0,0,0,0
53,路***斯,不错哈！一次买了很多，这款是用来平时喝着玩的,2015-6-8 21:57,0,0,0,0,0,0,0
54,z***9,味道还不错,2015-6-8 20:15,0,1,0,0,0,0,0
55,l***5,味道不错 满意,2015-6-8 19:13,0,1,0,0,0,0,0
56,w***6,不错,2015-6-8 19:02,0,0,0,0,0,0,0
57,一***鱼,买来送人的，信任卢正浩品牌,2015-6-8 18:31,0,0,0,0,0,0,0
58,w***0,包装很好，品尝后再来评价。,2015-6-8 17:53,1,0,0,0,0,0,0
59,t***1,首先表扬商家的是，我是在5月底下的单。商家提醒我6月有活动。我就撤了单。等活动的时候重新下单。省了一半的钱。  对于茶叶，比较不满意。打开一看。茶叶很不一致，还有一些大叶子。有大叶子叶没有关系，竟然还有树棍。有树棍我也忍了，可能是茶树上的。可是竟然发现后黄豆粒大的水泥块，这就太夸张了。   外形不让我满意，喝起来口味也不够清香。,2015-6-8 15:30,0,1,0,0,0,1,1
60,岳***筱,好,2015-6-11 20:11,0,0,0,0,0,0,0
61,谭***兴,多次买了。蛮好的,2015-6-11 20:11,0,0,0,0,0,0,0
62,梨***扬,茶叶香味还好，叶片不值这个价，都四百多一斤了,2015-6-11 19:40,0,1,1,0,0,0,1
63,z***8,不错。,2015-6-11 18:02,0,0,0,0,0,0,0
64,s***l,好,2015-6-11 16:50,0,0,0,0,0,0,0
65,易***斋,好評！,2015-6-11 16:23,0,0,0,0,0,0,0
66,俞***晨,货已收到，还没有拆包，待品尝后在评价。,2015-6-11 8:05,0,0,0,0,0,0,2
67,千***行,还可以,2015-6-11 7:58,0,0,0,0,0,0,0
68,我***1,正喝着呢，味道不错，有种淡淡的香味，是新茶，还会再来的,2015-6-10 23:59,0,1,0,0,0,0,0
69,l***f,一年两次活动，都会买够半年的，活动价很合适当口粮茶。,2015-6-10 22:59,0,0,1,0,0,1,0
70,s***6,味道还可以 就是不明白 茶叶颜色不一样 有绿点的 有黄点的 味道很不错 四五泡的样子 豆香味很浓,2015-6-10 21:50,0,1,0,0,0,1,1
71,为***杯,这个价位算可以了。,2015-6-10 21:50,0,0,1,0,0,0,0
72,d***o,没喝呢？78倒也不贵吧！包装的像送人的！自用还是请卖家去掉别的成本！！真正让利给买家,2015-6-10 20:18,1,0,1,0,0,0,1
73,a***7,只能说一般，性价比不高,2015-6-10 17:05,0,0,1,0,0,0,0
74,d***2,不怎么样,2015-6-10 16:05,0,0,0,0,0,0,1
75,天***0,非常不错,2015-6-10 15:21,0,0,0,0,0,0,0
76,w***8,茶叶质量很好，值得推荐！会继续光顾！ 服务态度很好。,2015-6-10 11:53,0,1,0,1,0,0,0
77,x***远,满意！圆通快递虚假签收，太差劲！,2015-6-10 11:12,0,0,0,0,1,0,1
78,小***7,不要太相信广告了，茶叶也就这样，买过就后悔,2015-6-10 10:56,0,0,0,0,0,1,1
79,x***r,还行吧，凑合喝,2015-6-10 9:55,0,0,0,0,0,0,0
80,x***e,一般了&hellip;&hellip;,2015-6-15 20:59,0,0,0,0,0,0,0
81,流***k,一直关注着这个品牌，味道很棒，有活动再来。,2015-6-15 13:28,0,1,0,0,0,1,0
82,慕***清,,2015-6-15 10:53,0,0,0,0,0,0,0
83,菲***动,,2015-6-15 10:22,0,0,0,0,0,0,0
84,z***8,很好,2015-6-14 23:24,0,0,0,0,0,0,0
85,x***5,,2015-6-14 16:30,0,0,0,0,0,0,0
86,1***心,茶叶碎片太多了，去年买了贡牌的，85块钱，比较少碎片。,2015-6-14 14:33,0,1,1,0,0,1,1
87,我***雪,,2015-6-14 10:49,0,0,0,0,0,0,0
88,t***9,好苦，另外的都好。,2015-6-14 10:47,0,1,0,0,0,0,1
89,百***7,迟到的评价，出差了，回来看到宝贝。很高兴，质量很好，赞。五星好评,2015-6-13 21:13,0,1,0,0,0,0,0
90,t***铺,老顾客了,2015-6-13 17:22,0,0,0,0,0,0,0
91,小***9,,2015-6-13 14:38,0,0,0,0,0,0,0
92,t***2,确实是好茶，汤色清，味道苦而回甘，  上次给爸买的苏州碧螺春没什么味道，所以这次买了西湖龙井 包装比我想象中的要好,2015-6-13 12:08,1,1,0,0,0,1,1
93,小***7,?,2015-6-13 8:44,0,0,0,0,0,0,0
94,l***6,还好,2015-6-12 22:54,0,0,0,0,0,0,0
95,h***r,买了很多次了，一如既往的满意，好评！,2015-6-12 21:21,0,0,0,0,0,0,0
96,z***2,茶叶不错 好评！,2015-6-12 16:15,0,1,0,0,0,0,0
97,l***7,不错,2015-6-12 15:55,0,0,0,0,0,0,0
98,李***a,不错，口感好，赞一个,2015-6-12 8:51,0,1,0,0,0,0,0
99,y***n,确实好，还会再买。,2015-6-12 7:11,0,0,0,0,0,0,0
100,s***0,龙井味道清香，有豆香味，茶汤清亮，杂质少，新茶！第一次买这家的，看来选对了，以后还来。包装很好，内包装直接当茶桶用，设计上用心了。全5分。 发货快,2015-6-26 10:39,1,1,0,0,0,0,0
101,李***a,值得品尝，真的不错,2015-6-26 6:31,0,0,0,0,0,0,0
102,b***i,每年都买，不多说，总之很喜欢 ，龙井只喝你家就代表一切了。,2015-6-24 15:52,0,0,0,0,0,0,0
103,云***1,好茶，一如既往的清香甘甜,2015-6-23 20:21,0,1,0,0,0,0,0
104,v***9,喝了一个包装，还送了朋友，品质不错，一如既往的继续关注你们的茶,2015-6-22 20:38,0,1,0,0,0,0,0
105,大***贸,第二次来了.非常好,2015-6-22 16:12,0,0,0,0,0,0,0
106,y***u,一如既往老卖家！！,2015-6-21 18:05,0,0,0,0,0,0,0
107,卮***兮,很好,2015-6-21 17:05,0,0,0,0,0,0,0
108,c***n,茶叶太差了，生平仅见。卢正浩好歹也是大店，不知道为什么拿这种东西出来卖！！ 太差了,2015-6-21 10:41,0,1,0,0,0,1,1
109,j***6,好，速度快！,2015-6-21 6:55,0,0,0,1,1,0,0
110,无***空,,2015-6-20 10:54,0,0,0,0,0,0,0
111,快***0,买贵了 聚划算才50多,2015-6-19 15:13,0,0,1,0,0,1,1
112,邸***佩,五星好评，第二次购买一如既往的好～～～～,2015-6-18 22:38,0,0,0,0,0,0,0
113,菊***竹,这次团购的，比上次的便宜，口感没有上次的好，不过一分价钱一分货！,2015-6-18 20:04,0,1,1,0,0,0,1
114,佑***g,茶叶一点也不好 收到货几天的时间 就降价了几十块 买的时候170 现在是138 我都不知道说什么好了 懂茶叶的人看图片吧 无语了 &middot;&middot;&middot;&middot;&middot;&middot;&middot;,2015-6-17 17:16,0,1,1,0,0,0,1
115,w***n,不错，第二次买了,2015-6-16 19:21,0,0,0,0,0,0,0
116,钻***r,作为口粮，不错的,2015-6-16 17:12,0,1,0,0,0,0,0
117,凤***8,很好,2015-6-16 16:07,0,0,0,0,0,0,0
118,y***3,帮别人买的，习惯好评,2015-6-15 21:52,0,0,0,0,0,0,2
119,q***3,茶叶一般，没啥味道，名不符实，颜色深，像隔年茶,2015-6-15 21:26,0,1,0,0,0,0,1
120,h***2,发货快~东西好~礼物也实惠~下次还要买~必须全5分~~,2015-7-16 10:47,0,1,0,1,0,1,0
121,世***1,茶叶收到了 真的很不错 色泽 味道都很好 口感好 泡了一杯喝 很有口感 必须好评 客服小卢服务态度很赞 客服小卢服务态度很赞,2015-7-16 10:41,0,1,0,1,0,0,0
122,t***1,这家商店不诚实今天我第一次差评商店骗人给送的东西不送,2015-7-16 9:20,0,0,0,0,0,1,1
123,享***8,出差刚回来，没有及时确认请见谅，茶叶香味不错，等级与价格及活动基本匹配。没有意见，很好！ 很好！,2015-7-13 0:39,0,1,0,0,0,1,0
124,s***0,这个喝起来味道还可以，气味很香，味道也浓一点，放多了也没那么苦  总体比较满意～ 好,2015-7-12 17:52,0,1,0,0,0,0,0
125,包***队,好而不贵，肥而不腻。,2015-7-7 18:00,0,0,0,0,0,0,0
126,大***8,宝贝非常好，不只是一次购买了一如既往的好，好评！！！！,2015-7-7 10:47,0,0,0,0,0,0,0
127,s***g,发的顺丰，里面茶叶丢了，很郁闷，最后才给解决,2015-7-7 10:31,0,0,0,0,1,0,1
128,孤***3,。,2015-7-6 21:11,0,0,0,0,0,0,0
129,w***9,"茶叶质量很好,多次买了,值得推荐,会再来. 非常好",2015-7-6 20:10,0,1,0,0,0,0,0
130,浪***儿,喝不惯这个味道！,2015-7-5 16:56,0,1,0,0,0,0,1
131,z***周,好！,2015-7-4 20:46,0,0,0,0,0,0,0
132,沫***u,买之前，是看这家店做的比较大，销量也很好。结果太令人失望了。打开泡的第一杯茶竟然发现有两根黑色的头发，真恶心死我了。这么大的一家店，竟然卫生都不过关。之前在徽将军也买过几次茶叶，从来没有出现过这种情况。和客服反馈情况，客服说登记下给我回话，结果也是敷衍了事，根本没有再联系。真心失望。以后不会再来了。,2015-7-3 14:01,0,1,0,1,0,0,1
133,t***8,还好，不错。,2015-7-2 22:24,0,0,0,0,0,0,0
134,y***l,,2015-6-30 14:24,0,0,0,0,0,0,0
135,l***5,不错味道很正,2015-6-29 17:07,0,1,0,0,0,0,0
136,6***g,好评,2015-6-29 16:19,0,0,0,0,0,0,0
137,夺***岛,,2015-6-29 11:41,0,0,0,0,0,0,0
138,绿***2,还不错～喝完再买,2015-6-29 2:36,0,0,0,0,0,0,0
139,c***f,茶叶口感不错 包装也很好 价格也很合理,2015-6-27 10:43,1,1,1,0,0,0,0
140,t***8,味挺好 好,2015-7-16 19:25,0,1,0,0,0,0,0
141,天***5,茶叶很好 发货速度快 客服态度好 不错哦！！！,2015-7-16 18:57,0,1,0,1,0,0,0
142,t***1,今天收到了宝贝，现在在喝感觉还好。只是习惯喝浓茶要多放点，下次买要多问问卖家。。好评,2015-7-16 18:19,0,1,0,0,0,0,0
143,t***9,茶叶口味纯正，清香，是龙井茶，好评。,2015-7-16 18:03,0,1,0,0,0,1,0
144,b***x,茶叶非常好，客服服务也不错，赞一个！！！,2015-7-16 17:16,0,1,0,1,0,0,0
145,t***8,物有所值，龙井茶香还是正宗的。,2015-7-16 16:19,0,1,0,0,0,1,0
146,完***息,物流速度很快，我15号从淘抢购抢的，今天就收到货了，包装也挺好的。很满意，不知道口感怎么样，好的话我会追加评论的。,2015-7-16 15:24,1,0,0,0,1,0,0
147,清***远,一直都好的。。 好好好,2015-7-16 15:21,0,0,0,0,0,0,0
148,l***3,第一次看到这么包装精美的扁茶，放到嘴巴里清香，包装非常有古时候的味道，非常的复古，特别的喜欢也环保，比那些瓶瓶罐罐装的好多了！！不错！！ GOOD,2015-7-16 15:17,1,0,0,0,0,0,0
149,0***2,N次买了，很好。,2015-7-16 15:00,0,0,0,0,0,0,0
150,阿***4,货真价实还送礼品谢谢！,2015-7-16 14:45,0,1,1,0,0,1,0
151,阿***4,茶叶很好，色、味、香、型齐全，这有老字号才有这样好的西湖龙井茶正宗。,2015-7-16 14:42,0,1,0,0,0,1,0
152,濠***邸,一直买这家，茶叶很不错。,2015-7-16 13:46,0,1,0,0,0,0,0
153,q***0,发货速度很快，包装很好，挺好的茶叶！,2015-7-16 13:02,1,1,0,1,0,0,0
154,z***8,包装很好，还没试喝，不过品牌在这里，应该不错！回头再追评! 态度很好！,2015-7-16 12:25,1,0,0,0,0,1,0
155,草***8,非常好,2015-7-16 12:16,0,0,0,0,0,0,0
156,张***人,多次购买，好茶，真的很好，感谢卢正浩,2015-7-16 12:13,0,1,0,0,0,0,0
157,l***3,东西收到了。泡了一杯。味道不错！是正品！,2015-7-16 12:04,0,1,0,0,0,1,0
158,袁***3,卢正浩茶叶还是很正宗的。多年使用己经习惯了这就是龙井味道。,2015-7-16 11:05,0,0,0,0,0,1,0
159,q***r,经常购买这个品牌的龙井茶哦。喜欢这个味道！！,2015-7-16 10:47,0,1,0,0,0,1,0
160,u***i,一如既往的品质。,2015-7-17 12:04,0,1,0,0,0,0,0
161,c***9,物流快 包装好 茶叶是新茶 味道不错 非常的满意 满意,2015-7-17 11:36,1,1,0,0,1,0,0
162,乐***8,茶叶很好喝，包装不错。爸妈喜欢喝。 发货速度快，客服态度也非常好。,2015-7-17 11:11,1,1,0,1,0,0,0
163,充***电,茶叶口感不错，非常满意，价格也实惠，发货速度很快，客服态度很好满分，值得购买,2015-7-17 11:03,0,1,1,1,0,0,0
164,d***x,茶叶味道很好，口感不错，茶香味清香，价格实惠，值得推荐！ 小卢客服很好，好评！,2015-7-17 10:59,0,1,1,1,0,0,0
165,q***r,信赖这个品牌的茶叶，喜欢龙井茶的香气！,2015-7-17 10:58,0,0,0,0,0,1,0
166,矢***8,不错的茶叶，价格很合理，口感也挺好,2015-7-17 10:56,0,1,1,0,0,0,0
167,泉***2,茶收到也喝了感觉一般还没有108的好喝,2015-7-17 9:39,0,1,1,0,0,0,1
168,苹***3,很有信誉的店铺，一直在这家买茶叶，比外面茶叶店便宜，口味也好。,2015-7-17 8:59,0,1,1,0,0,1,0
169,l***8,价格实惠，老茶客了，很不错。,2015-7-17 1:10,0,0,1,0,0,0,0
170,装***李,物流很快，初尝，香气浓郁，后味清醇，回味绵长。茶条齐整，细看略有碎感，二等物超所值，真品，很好！,2015-7-16 23:08,0,1,0,0,1,1,0
171,t***1,茶叶不错，味道甘甜，气味清香，是正宗的龙井茶！价格也不贵，很满意！ 远溪客服大半夜还回复我，真是感动到流泪！,2015-7-16 23:08,0,1,1,1,0,1,0
172,f***1,包装非常好，也送礼品袋，不错的茶叶！,2015-7-16 21:47,1,0,0,0,0,1,0
173,贾***鸣,老客户了，物流给力?！跨省第二天就到了！,2015-7-16 21:07,0,0,0,0,1,0,0
174,1***g,茶叶收到了 包装的非常哈好！已经开始泡了 味道非常不错！客服人也很好 回复速度也很快！,2015-7-16 20:59,1,1,0,1,0,0,0
175,丁***1,口感不错，浓度也够浓。就是香气不怎么香，不过这个价位也值了,2015-7-16 20:56,0,1,1,0,0,0,0
176,y***b,很好的，是新茶。茶汤清亮，茶香醇厚。,2015-7-16 20:44,0,1,0,0,0,0,0
177,翔***3,有点贵,2015-7-16 20:41,0,0,1,0,0,0,1
178,q***9,茶叶包装很精致，非常好，里面还有精美小拎袋，太好了！,2015-7-16 20:04,1,0,0,0,0,1,0
179,c***0,一如既往!,2015-7-16 19:26,0,0,0,0,0,0,0
180,g***5,不错的茶叶，打开很清香~包装也不错，拿着送送朋友亲戚也蛮好的~,2015-7-17 16:49,1,1,0,0,0,0,0
181,仪***信,收到后才知道是二级茶叶。感觉有点贵了。茶叶口感还可以。,2015-7-17 16:40,0,1,1,0,0,1,1
182,v***g,货超值，呵，下次再来。朋友们：这家店的货值。 一个字！！值！！！ 掌柜的服务态度真好，发货很快。商品质量也相当不错。太喜欢了，谢谢！,2015-7-17 16:34,0,1,1,1,0,0,0
183,l***0,,2015-7-17 16:30,0,0,0,0,0,0,0
184,惬***棉,我已经收到，茶叶不错，包装很好，茶叶很少碎片，茶很稥，汤色漂亮。客服服务也不错，值得购买,2015-7-17 16:16,1,1,0,1,0,0,0
185,怒***n,很好的茶叶，刚拿到就泡了一杯，口味不错啊，全5分好评了！,2015-7-17 16:05,0,1,0,0,0,0,0
186,l***y,正宗的龙井茶，很清香，收到立马用玻璃杯泡了一杯，看着绿叶翻腾，很美！,2015-7-17 16:04,0,0,0,0,0,1,0
187,z***2,"幽幽豆香，淡淡回甘；型级一般，香气稍欠，但口感是也。群体种喝到已难，此购甚兴。  又,同道中人泡此茶，请注意醒茶和水温，一定能喝出该有的味道。 好，快",2015-7-17 15:59,0,1,0,0,0,0,0
188,v***o,货超值，呵，下次再来。朋友们：这家店的货值。 一个字！！值！！！ 掌柜的服务态度真好，发货很快。商品质量也相当不错。太喜欢了，谢谢！,2015-7-17 15:41,0,1,0,1,0,0,0
189,时***8,卖家发货快，茶叶味道不错，是正品，性价比高，非常满意！,2015-7-17 15:38,0,1,0,1,0,1,0
190,h***主,不错 对得起这个价格,2015-7-17 15:21,0,0,1,0,0,0,0
191,水***果,价格很划算，聚划算买的，绝对满值的，发货挺快，包装的很有特色，一直有喝卢正浩的茶，地道,2015-7-17 14:23,1,0,1,1,0,1,0
192,y***x,亲，宝贝收到了，我超喜欢，做工质地都好得没话说，呵呵，服务态度也超好， 很有心的店家，以后常光顾 早上刚才收到，很是喜欢。下次还有来,2015-7-17 14:20,0,1,0,1,0,0,0
193,r***7,卖家发货速度很快，茶叶品质不错。看上去挺好的，也有不错的茶香。总体来说非常好！而且卖家活动也很给力呀！,2015-7-17 13:50,0,1,0,1,0,1,0
194,卫***鲜,茶叶不错，发货很快，包装很精美，味道不错，应该是新茶，好评,2015-7-17 13:47,1,1,0,1,0,0,0
195,燕***婷,好茶！,2015-7-17 13:21,0,0,0,0,0,0,0
196,听***事,物流很快，初尝，香气浓郁，后味清醇，回味绵长。茶条齐整，细看略有碎感，二等物超所值，真品，很好！,2015-7-17 13:11,0,1,1,0,1,0,0
197,h***t,包装既环保又美观，茶叶叶片没有碎，完好。试喝了茶味清香，茶色翠绿，百年老字号就是不一样，价超所值,2015-7-17 13:09,1,1,0,0,0,1,0
198,w***0,好评！,2015-7-17 12:25,0,0,0,0,0,0,0
199,w***n,好评！,2015-7-17 12:20,0,0,0,0,0,0,0
200,李***3,这款老茶树为雨前二级茶叶，温度比较适合茶叶生长，外形相对比较粗犷，芽头略有摊开，干茶扁平光滑，色泽微黄带绿，俗称&ldquo;糙米色&rdquo;，内含物比较丰富 滋味醇厚 老茶树口感层次丰富香气怡人。  店家旺旺沟通答复非常迅速，热情认真。 老茶树口感层次丰富香气怡人。  店家旺旺沟通答复非常迅速，热情认真。,2015-7-17 22:02,0,1,0,1,0,1,0
201,大***0,茶叶收到了 包装很好啊 上档次 然后说说茶叶 很不错 用水泡了喝 有一股香气 甘甜 是我喜欢的味道 和卖家的描述一致 卖家发货速度很快 客服小溪  服务热情周到 满意,2015-7-17 21:41,1,1,0,1,0,1,0
202,e***w,口感非常好，雨前二级的老茶树，西湖龙井的当家品种，外形相对比较粗犷，芽头略有摊开，但是口感层次丰富，香气、滋味均属上乘。茶叶品质很有保证，都是今年新茶，可以放心购买饮用 口感非常好，雨前二级的老茶树，西湖龙井的当家品种，外形相对比较粗犷，芽头略有摊开，但是口感层次丰富，香气、滋味均属上乘。茶叶品质很有保证，都是今年新茶，可以放心购买饮用,2015-7-17 21:07,0,1,0,0,0,1,0
203,x***i,味道还不错，挺好?,2015-7-17 21:03,0,1,0,0,0,0,0
204,刘***2,茶叶收到了 真的很不错 色泽 味道都很好 口感好 泡了一杯喝 很有口感 客服远溪服务态度很赞 好评,2015-7-17 20:57,0,1,0,1,0,0,0
205,刘***9,茶叶收到了 真的很不错 色泽 味道都很好 口感好 泡了一杯喝 很有口感 卖家发货很快的 客服远溪的服务态度很赞 好评,2015-7-17 20:53,0,1,0,1,0,0,0
206,l***6,茶叶的包装很好 茶叶质量也不错的 泡起来香气扑鼻 味道很好闻 客服的付务也很不错 总之 非常满意的一次购物经历,2015-7-17 20:40,1,1,0,1,0,0,0
207,天***鹅,收到茶叶的时候还没有开盖就闻到了淡淡的清香，打开之后看到茶叶大小均匀，味道浓郁，包装结实。物流也很快，客服服务好！！！！！！！！！,2015-7-17 20:33,0,1,0,1,1,0,0
208,q***3,包装非常精致，不错的茶叶，还有小的礼品袋，真大气！,2015-7-17 20:24,1,1,0,0,0,1,0
209,2***笑,非常不错，就是这个味 不错,2015-7-17 20:20,0,1,0,0,0,0,0
210,l***3,卖家发货快 快递也很快的 货已收到 非常棒 包装、质量都不错 和卖家描述的一致 很满意的,2015-7-17 20:12,1,1,0,1,1,1,0
211,火***月,不错哦,2015-7-17 19:58,0,0,0,0,0,0,0
212,l***2,茶叶收到了 真的很不错 色泽 味道都很好 口感好 泡了一杯喝 很有口感 必须好评 客服小卢服务态度很赞!,2015-7-17 19:47,0,1,0,1,0,0,0
213,s***8,发货很快，茶叶的包装不错，隔着包装都能闻到香味，很好很满意,2015-7-17 19:46,0,0,0,0,0,0,0
214,春***楼,店家发货很快，今天刚收到货，包装复古感觉，很少有，比较实用，茶叶是新茶，口感不错。值。。。。包装不错 味道好 客服白琳非常好，有耐心，细心。,2015-7-17 19:36,1,1,0,1,0,0,0
215,t***1,茶叶很好，包装的也很好，送的东西很有用呢，不错 服务到位,2015-7-17 19:30,1,1,0,1,0,1,0
216,淘***海,茶叶很新鲜，茶香自然淡雅很好加喝，包装很精美，送人很不错，物流速度很快，客服的服务很好。,2015-7-17 17:30,0,1,0,1,1,0,0
217,碧***i,味道很不错，质量好，包装也不错，性价比很高，好评！,2015-7-17 17:08,1,1,1,0,0,0,0
218,兴***晴,包装很严实，高端大气上档次，很正宗，价格便宜，很赞的哦,2015-7-17 17:05,1,0,1,0,0,0,0
219,海***7,很好,2015-7-17 16:57,0,0,0,0,0,0,0
220,校***1,茶叶收到了，我只想说一句话：喝完再买！,2015-7-18 11:30,0,0,0,0,0,0,0
221,叮***6,茶叶不错，物流很快，满意五分,2015-7-18 11:21,0,1,0,0,1,0,0
222,平***6,感觉不错,2015-7-18 11:16,0,0,0,0,0,0,0
223,江***8,是正品，性价比高，非常满意！下次再来.,2015-7-18 11:10,0,0,1,0,0,1,0
224,t***7,"还没尝,不过此款茶已购买好几次,不知团购活动口味有没有变化.",2015-7-18 11:09,0,0,0,0,0,1,2
225,颜***m,"茶叶很好,有新茶味.价格优,发货快.",2015-7-18 11:03,0,1,1,1,0,0,0
