no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
36,彻***3,茶的味道一般般吧 茶的味道一般般吧,2016-1-29 19:40,0,1,0,0,0,0,2
37,朱***5,茶叶没喝，送家人的，不知道怎么样。不过先好评吧，好的话还会再来的。,2016-1-24 19:55,0,0,0,0,0,1,0
38,明***旅,很好喝的茶叶，清清淡淡的香,2016-1-23 8:15,0,1,0,0,0,0,0
39,y***2,还没喝，包装已经变形了，赠送杯子也没有了！,2016-1-20 21:52,1,0,0,0,0,0,1
40,千***心,品质一直很好，老顾客了,2016-1-19 20:32,0,1,0,0,0,0,0
41,k***律,物流快，包装很好！,2016-1-16 11:25,1,0,0,0,1,0,0
42,s***5,,2016-1-13 18:18,0,0,0,0,0,0,0
43,南***6,一如既往地好，速度很快。,2015-12-20 20:08,0,0,0,0,1,0,0
44,d***8,不错,2015-12-20 19:20,0,0,0,0,0,0,0
45,q***6,很好啊,2015-11-28 19:47,0,0,0,0,0,0,0
46,z***u,很不错的 每年都买几次 次次好很满意的。,2015-11-19 19:11,0,1,0,0,0,0,0
